; MSControl_Server Game File									
; Apr 6th									
; Andrew Stokes									
;									
;	Profit	W.cost	J.cost	D.cost					
DEMAND	2	2	41	30	237	2122	1856		
DEMAND	2	2	42	0	164	1863	1519		
DEMAND	2	2	42	30	210	1988	1530		
DEMAND	2	2	43	0	212	2089	1841		
DEMAND	2	2	43	30	161	2112	1495		
DEMAND	2	2	44	0	270	2060	1608		
DEMAND	2	2	44	30	210	1918	1697		
DEMAND	2	2	45	0	220	1982	1835		
DEMAND	2	2	45	30	219	1921	1676		
DEMAND	2	2	46	0	260	1927	1789		
DEMAND	2	2	46	30	290	1940	1555		
DEMAND	2	2	47	0	198	1915	1463		
DEMAND	2	2	47	30	134	2188	1664		
DEMAND	2	2	48	0	268	1857	1830		
DEMAND	2	2	48	30	244	1964	1636		
DEMAND	2	2	49	0	244	2155	1720		
DEMAND	2	2	49	30	255	1970	1858		
DEMAND	2	2	50	0	268	2074	1577		
DEMAND	2	2	50	30	174	1969	1603		
DEMAND	2	2	51	0	185	2102	1409		
DEMAND	2	2	51	30	144	2164	1554		
DEMAND	2	2	52	0	128	2055	1696		
DEMAND	2	2	52	30	271	2005	1519		
DEMAND	2	2	53	0	199	2201	1385		
DEMAND	2	2	53	30	170	2122	1735		
DEMAND	2	2	54	0	176	2112	1838		
DEMAND	2	2	54	30	184	2231	1908		
DEMAND	2	2	55	0	130	2132	1762		
DEMAND	2	2	55	30	266	2314	1764		
DEMAND	2	2	56	0	195	2064	1989		
DEMAND	2	2	56	30	111	1929	1827		
DEMAND	2	2	57	0	122	2078	1485		
DEMAND	2	2	57	30	269	2019	1464		
DEMAND	2	2	58	0	227	2198	1607		
DEMAND	2	2	58	30	269	2196	1630		
DEMAND	2	2	59	0	233	2008	1773		
DEMAND	2	2	59	30	182	2094	1639		
DEMAND	2	3	0	0	182	2105	1708		
DEMAND	2	3	0	30	266	2195	1798		
DEMAND	2	3	1	0	226	2097	1637		
DEMAND	2	3	1	30	190	2206	1587		
DEMAND	2	3	2	0	201	2078	1670		
DEMAND	2	3	2	30	267	2212	1709		
DEMAND	2	3	3	0	196	2187	1863		
DEMAND	2	3	3	30	192	2164	1671		
DEMAND	2	3	4	0	186	2081	1945		
DEMAND	2	3	4	30	182	2217	1835		
DEMAND	2	3	5	0	193	2123	1439		
DEMAND	2	3	5	30	91	2030	1977		
DEMAND	2	3	6	0	247	2117	2000		
DEMAND	2	3	6	30	135	2093	1514		
DEMAND	2	3	7	0	228	2096	1580		
DEMAND	2	3	7	30	205	2296	1684		
DEMAND	2	3	8	0	282	2090	1755		
DEMAND	2	3	8	30	148	2127	1772		
DEMAND	2	3	9	0	167	2180	1568		
DEMAND	2	3	9	30	213	2148	1829		
DEMAND	2	3	10	0	175	2180	1907		
DEMAND	2	3	10	30	102	2191	1658		
DEMAND	2	3	11	0	293	2186	1974		
DEMAND	2	3	11	30	285	2224	2056		
DEMAND	2	3	12	0	139	2156	1659		
DEMAND	2	3	12	30	142	2222	1960		
DEMAND	2	3	13	0	169	2109	1744		
DEMAND	2	3	13	30	261	2184	1971		
DEMAND	2	3	14	0	131	2188	1726		
DEMAND	2	3	14	30	233	2115	1863		
DEMAND	2	3	15	0	194	2180	2043		
DEMAND	2	3	15	30	260	2053	1674		
DEMAND	2	3	16	0	207	2135	1780		
DEMAND	2	3	16	30	163	2103	1673		
DEMAND	2	3	17	0	147	2164	1965		
DEMAND	2	3	17	30	334	2140	1910		
DEMAND	2	3	18	0	191	2289	1579		
DEMAND	2	3	18	30	183	2161	1569		
DEMAND	2	3	19	0	205	2198	1874		
DEMAND	2	3	19	30	232	2143	1584		
DEMAND	2	3	20	0	240	2121	1755		
DEMAND	2	3	20	30	272	2134	1574		
DEMAND	2	3	21	0	147	2249	1759		
DEMAND	2	3	21	30	196	2319	1923		
DEMAND	2	3	22	0	137	2239	1812		
DEMAND	2	3	22	30	233	2277	1758		
DEMAND	2	3	23	0	152	2217	1908		
DEMAND	2	3	23	30	183	2208	1979		
DEMAND	2	3	24	0	206	2211	1734		
DEMAND	2	3	24	30	248	2256	1844		
DEMAND	2	3	25	0	258	2189	1692		
DEMAND	2	3	25	30	210	2136	1807		
DEMAND	2	3	26	0	220	2347	1792		
DEMAND	2	3	26	30	216	2135	1700		
DEMAND	2	3	27	0	169	2233	1854		
DEMAND	2	3	27	30	201	2216	1904		
DEMAND	2	3	28	0	191	2227	1841		
DEMAND	2	3	28	30	146	2197	1866		
DEMAND	2	3	29	0	237	2158	2052		
DEMAND	2	3	29	30	204	2241	2022		
DEMAND	2	3	30	0	222	2228	1729		
DEMAND	2	3	30	30	193	2240	1676		
DEMAND	2	3	31	0	224	2358	1874		
DEMAND	2	3	31	30	228	2195	1684		
DEMAND	2	3	32	0	256	2202	1824		
DEMAND	2	3	32	30	144	2259	1551		
DEMAND	2	3	33	0	211	2342	2110		
DEMAND	2	3	33	30	154	2298	2005		
DEMAND	2	3	34	0	212	2252	2020		
DEMAND	2	3	34	30	313	2202	1930		
DEMAND	2	3	35	0	188	2236	1957		
DEMAND	2	3	35	30	264	2234	1831		
DEMAND	2	3	36	0	189	2297	2006		
DEMAND	2	3	36	30	181	2169	2044		
DEMAND	2	3	37	0	176	2177	1959		
DEMAND	2	3	37	30	192	2167	1876		
DEMAND	2	3	38	0	287	2244	1856		
DEMAND	2	3	38	30	200	2104	1914		
DEMAND	2	3	39	0	166	2157	2045		
DEMAND	2	3	39	30	321	2312	2107		
DEMAND	2	3	40	0	333	2201	1773		
DEMAND	2	3	40	30	192	2201	2101		
DEMAND	2	3	41	0	205	2291	1857		
DEMAND	2	3	41	30	173	2274	1979		
DEMAND	2	3	42	0	203	2257	2056		
DEMAND	2	3	42	30	214	2158	1833		
DEMAND	2	3	43	0	237	2213	2021		
DEMAND	2	3	43	30	217	2241	1677		
DEMAND	2	3	44	0	293	2129	1893		
DEMAND	2	3	44	30	188	2262	2002		
DEMAND	2	3	45	0	206	2129	1923		
DEMAND	2	3	45	30	346	2131	2020		
DEMAND	2	3	46	0	277	2228	1792		
DEMAND	2	3	46	30	207	2243	2012		
DEMAND	2	3	47	0	207	2257	1986		
DEMAND	2	3	47	30	278	2143	2093		
DEMAND	2	3	48	0	231	2183	1987		
DEMAND	2	3	48	30	242	2180	1838		
DEMAND	2	3	49	0	216	2203	1751		
DEMAND	2	3	49	30	355	2311	1737		
DEMAND	2	3	50	0	222	2339	1974		
DEMAND	2	3	50	30	198	2247	2010		
DEMAND	2	3	51	0	188	2289	1811		
DEMAND	2	3	51	30	183	2194	1901		
DEMAND	2	3	52	0	240	2225	1895		
DEMAND	2	3	52	30	222	2321	1999		
DEMAND	2	3	53	0	223	2324	1934		
DEMAND	2	3	53	30	195	2225	2121		
DEMAND	2	3	54	0	155	2358	1799		
DEMAND	2	3	54	30	169	2199	1837		
DEMAND	2	3	55	0	353	2189	1959		
DEMAND	2	3	55	30	245	2292	1931		
DEMAND	2	3	56	0	190	2257	1833		
DEMAND	2	3	56	30	353	2199	2085		
DEMAND	2	3	57	0	234	2308	2061		
DEMAND	2	3	57	30	218	2240	2058		
DEMAND	2	3	58	0	216	2188	1992		
DEMAND	2	3	58	30	270	2312	1965		
DEMAND	2	3	59	0	312	2199	1946		
DEMAND	2	3	59	30	284	2192	2098		
DEMAND	2	4	0	0	318	2297	1969		
DEMAND	2	4	0	30	268	2179	2082		
DEMAND	2	4	1	0	284	2141	1976		
DEMAND	2	4	1	30	147	2292	2005		
DEMAND	2	4	2	0	225	2062	2124		
DEMAND	2	4	2	30	368	2126	2008		
DEMAND	2	4	3	0	268	2215	1732		
DEMAND	2	4	3	30	187	2210	1877		
DEMAND	2	4	4	0	251	2175	1951		
DEMAND	2	4	4	30	266	2177	1861		
DEMAND	2	4	5	0	386	2353	1839		
DEMAND	2	4	5	30	313	2167	2085		
DEMAND	2	4	6	0	258	2290	1893		
DEMAND	2	4	6	30	307	2113	1964		
DEMAND	2	4	7	0	229	2165	1953		
DEMAND	2	4	7	30	346	2314	2086		
DEMAND	2	4	8	0	210	2100	1881		
DEMAND	2	4	8	30	216	2278	2071		
DEMAND	2	4	9	0	221	2271	1999		
DEMAND	2	4	9	30	248	2179	2124		
DEMAND	2	4	10	0	246	2346	1964		
DEMAND	2	4	10	30	199	2119	2129		
DEMAND	2	4	11	0	260	2213	2079		
DEMAND	2	4	11	30	315	2144	1809		
DEMAND	2	4	12	0	290	2186	1915		
DEMAND	2	4	12	30	368	2286	1931		
DEMAND	2	4	13	0	405	2295	1937		
DEMAND	2	4	13	30	271	2196	1892		
DEMAND	2	4	14	0	353	2223	2023		
DEMAND	2	4	14	30	391	2038	2047		
DEMAND	2	4	15	0	327	2228	1937		
DEMAND	2	4	15	30	226	2341	2024		
DEMAND	2	4	16	0	300	2242	1971		
DEMAND	2	4	16	30	389	2218	1912		
DEMAND	2	4	17	0	255	2303	1950		
DEMAND	2	4	17	30	389	2065	1878		
DEMAND	2	4	18	0	275	2243	2050		
DEMAND	2	4	18	30	328	2208	2001		
DEMAND	2	4	19	0	356	2164	1880		
DEMAND	2	4	19	30	264	2233	1987		
DEMAND	2	4	20	0	256	2230	1957		
DEMAND	2	4	20	30	296	2206	1994		
DEMAND	2	4	21	0	263	2093	1953		
DEMAND	2	4	21	30	269	2252	1925		
DEMAND	2	4	22	0	275	2337	2097		
DEMAND	2	4	22	30	466	2241	2055		
DEMAND	2	4	23	0	259	2194	2068		
DEMAND	2	4	23	30	360	2163	2068		
DEMAND	2	4	24	0	342	2158	1931		
DEMAND	2	4	24	30	321	2151	1947		
DEMAND	2	4	25	0	381	2202	2135		
DEMAND	2	4	25	30	411	2276	2126		
DEMAND	2	4	26	0	342	2057	2000		
DEMAND	2	4	26	30	441	2229	1999		
DEMAND	2	4	27	0	473	2321	1988		
DEMAND	2	4	27	30	422	2159	1999		
DEMAND	2	4	28	0	393	2347	2170		
DEMAND	2	4	28	30	322	2186	1918		
DEMAND	2	4	29	0	339	2277	1881		
DEMAND	2	4	29	30	434	2204	1906		
DEMAND	2	4	30	0	438	2203	2080		
DEMAND	2	4	30	30	357	2026	1996		
DEMAND	2	4	31	0	372	2135	2101		
DEMAND	2	4	31	30	463	2077	1885		
DEMAND	2	4	32	0	362	2237	2006		
DEMAND	2	4	32	30	455	2236	1819		
DEMAND	2	4	33	0	412	2126	1981		
DEMAND	2	4	33	30	296	2025	2027		
DEMAND	2	4	34	0	333	2065	1880		
DEMAND	2	4	34	30	416	2198	1912		
DEMAND	2	4	35	0	453	2029	1997		
DEMAND	2	4	35	30	399	2054	2102		
DEMAND	2	4	36	0	467	2169	1940		
DEMAND	2	4	36	30	346	2079	1855		
DEMAND	2	4	37	0	341	2153	2027		
DEMAND	2	4	37	30	432	2196	1881		
DEMAND	2	4	38	0	456	2298	2045		
DEMAND	2	4	38	30	388	1996	2046		
DEMAND	2	4	39	0	351	2111	1874		
DEMAND	2	4	39	30	488	2120	2012		
DEMAND	2	4	40	0	374	2277	1842		
DEMAND	2	4	40	30	367	2182	1972		
DEMAND	2	4	41	0	369	2186	1854		
DEMAND	2	4	41	30	390	2264	1935		
DEMAND	2	4	42	0	489	2218	1982		
DEMAND	2	4	42	30	502	2224	2078		
DEMAND	2	4	43	0	509	2243	1961		
DEMAND	2	4	43	30	544	2040	2000		
DEMAND	2	4	44	0	517	2274	1895		
DEMAND	2	4	44	30	577	1923	2088		
DEMAND	2	4	45	0	386	1874	1859		
DEMAND	2	4	45	30	478	2105	2018		
DEMAND	2	4	46	0	456	2225	1823		
DEMAND	2	4	46	30	521	2220	2012		
DEMAND	2	4	47	0	492	2021	2080		
DEMAND	2	4	47	30	571	1892	1877		
DEMAND	2	4	48	0	462	2189	2047		
DEMAND	2	4	48	30	378	2242	1922		
DEMAND	2	4	49	0	499	2305	1886		
DEMAND	2	4	49	30	534	2232	1977		
DEMAND	2	4	50	0	495	2137	1912		
DEMAND	2	4	50	30	463	2210	1987		
DEMAND	2	4	51	0	480	1903	1901		
DEMAND	2	4	51	30	574	2059	1886		
DEMAND	2	4	52	0	721	2022	1981		
DEMAND	2	4	52	30	742	1848	1981		
DEMAND	2	4	53	0	686	2244	1925		
DEMAND	2	4	53	30	621	1836	1963		
DEMAND	2	4	54	0	574	1848	1910		
DEMAND	2	4	54	30	664	1972	1834		
DEMAND	2	4	55	0	630	2129	2009		
DEMAND	2	4	55	30	667	2029	1795		
DEMAND	2	4	56	0	662	2214	1848		
DEMAND	2	4	56	30	786	2236	1919		
DEMAND	2	4	57	0	513	2062	2074		
DEMAND	2	4	57	30	677	2200	1991		
DEMAND	2	4	58	0	677	2026	1973		
DEMAND	2	4	58	30	698	2063	1902		
DEMAND	2	4	59	0	870	2018	1928		
DEMAND	2	4	59	30	712	2067	1915		
DEMAND	2	5	0	0	776	2161	1853		
DEMAND	2	5	0	30	784	2084	1985		
DEMAND	2	5	1	0	670	1985	2028		
DEMAND	2	5	1	30	960	2078	1874		
DEMAND	2	5	2	0	752	1958	1983		
DEMAND	2	5	2	30	735	2147	1885		
DEMAND	2	5	3	0	733	2169	1829		
DEMAND	2	5	3	30	693	2226	1867		
DEMAND	2	5	4	0	593	2020	1910		
DEMAND	2	5	4	30	928	2014	1934		
DEMAND	2	5	5	0	796	2173	1923		
DEMAND	2	5	5	30	1041	1877	1843		
DEMAND	2	5	6	0	813	2168	1912		
DEMAND	2	5	6	30	974	1821	1969		
DEMAND	2	5	7	0	783	2020	1891		
DEMAND	2	5	7	30	659	2182	1911		
DEMAND	2	5	8	0	804	1809	2004		
DEMAND	2	5	8	30	646	2042	1821		
DEMAND	2	5	9	0	743	1957	1896		
DEMAND	2	5	9	30	761	2052	1783		
DEMAND	2	5	10	0	870	2087	1836		
DEMAND	2	5	10	30	788	1899	1877		
DEMAND	2	5	11	0	831	1762	1849		
DEMAND	2	5	11	30	808	2017	1884		
DEMAND	2	5	12	0	769	2159	1880		
DEMAND	2	5	12	30	832	2113	1858		
DEMAND	2	5	13	0	921	2181	1771		
DEMAND	2	5	13	30	758	2092	1825		
DEMAND	2	5	14	0	1021	1944	1872		
DEMAND	2	5	14	30	776	1847	1813		
DEMAND	2	5	15	0	870	1808	1938		
DEMAND	2	5	15	30	706	1774	1835		
DEMAND	2	5	16	0	826	1843	1820		
DEMAND	2	5	16	30	939	1913	1947		
DEMAND	2	5	17	0	798	2002	1877		
DEMAND	2	5	17	30	978	2165	1814		
DEMAND	2	5	18	0	962	2081	1921		
DEMAND	2	5	18	30	934	1815	1894		
DEMAND	2	5	19	0	766	1919	1900		
DEMAND	2	5	19	30	877	1774	1937		
DEMAND	2	5	20	0	1189	1989	1820		
DEMAND	2	5	20	30	725	1853	1939		
DEMAND	2	5	21	0	824	2073	1729		
DEMAND	2	5	21	30	1102	1978	1853		
DEMAND	2	5	22	0	1070	1727	1756		
DEMAND	2	5	22	30	923	1706	1768		
DEMAND	2	5	23	0	1190	2055	1771		
DEMAND	2	5	23	30	1210	1945	1930		
DEMAND	2	5	24	0	930	2087	1756		
DEMAND	2	5	24	30	854	2072	1858		
DEMAND	2	5	25	0	1039	1963	1958		
DEMAND	2	5	25	30	732	1784	1890		
DEMAND	2	5	26	0	774	2021	1878		
DEMAND	2	5	26	30	969	1923	1748		
DEMAND	2	5	27	0	966	1865	1797		
DEMAND	2	5	27	30	1115	1770	1801		
DEMAND	2	5	28	0	1054	1957	1842		
DEMAND	2	5	28	30	912	2045	1713		
DEMAND	2	5	29	0	882	1865	1693		
DEMAND	2	5	29	30	1228	1801	1866		
DEMAND	2	5	30	0	989	1972	1807		
DEMAND	2	5	30	30	1033	1646	1585		
DEMAND	2	5	31	0	941	2099	1835		
DEMAND	2	5	31	30	1229	1881	1846		
DEMAND	2	5	32	0	1176	1793	1792		
DEMAND	2	5	32	30	1036	2045	1785		
DEMAND	2	5	33	0	1155	1667	1931		
DEMAND	2	5	33	30	1137	2032	1796		
DEMAND	2	5	34	0	848	1941	1792		
DEMAND	2	5	34	30	1001	1644	1654		
DEMAND	2	5	35	0	1231	1693	1705		
DEMAND	2	5	35	30	1098	1821	1800		
DEMAND	2	5	36	0	1222	1805	1676		
DEMAND	2	5	36	30	891	1964	1827		
DEMAND	2	5	37	0	1061	1818	1837		
DEMAND	2	5	37	30	884	1711	1913		
DEMAND	2	5	38	0	1252	1914	1605		
DEMAND	2	5	38	30	1313	2003	1683		
DEMAND	2	5	39	0	1048	1591	1786		
DEMAND	2	5	39	30	1000	1898	1838		
DEMAND	2	5	40	0	1027	1677	1672		
DEMAND	2	5	40	30	922	1801	1878		
DEMAND	2	5	41	0	1296	1751	1678		
DEMAND	2	5	41	30	1215	2048	1734		
DEMAND	2	5	42	0	1520	2024	1818		
DEMAND	2	5	42	30	1084	1711	1789		
DEMAND	2	5	43	0	1193	1851	1690		
DEMAND	2	5	43	30	1281	1634	1600		
DEMAND	2	5	44	0	1091	1910	1770		
DEMAND	2	5	44	30	845	1784	1686		
DEMAND	2	5	45	0	1098	1939	1743		
DEMAND	2	5	45	30	830	1916	1788		
DEMAND	2	5	46	0	1373	1760	1513		
DEMAND	2	5	46	30	1086	1606	1638		
DEMAND	2	5	47	0	1087	1864	1844		
DEMAND	2	5	47	30	1252	1637	1616		
DEMAND	2	5	48	0	1376	1832	1807		
DEMAND	2	5	48	30	1155	1990	1817		
DEMAND	2	5	49	0	1158	1813	1752		
DEMAND	2	5	49	30	1217	1947	1586		
DEMAND	2	5	50	0	1194	1641	1542		
DEMAND	2	5	50	30	946	1744	1807		
DEMAND	2	5	51	0	1482	1833	1612		
DEMAND	2	5	51	30	1306	1740	1444		
DEMAND	2	5	52	0	1233	1636	1443		
DEMAND	2	5	52	30	1011	1844	1764		
DEMAND	2	5	53	0	1029	1564	1568		
DEMAND	2	5	53	30	1531	1859	1726		
DEMAND	2	5	54	0	1540	1732	1617		
DEMAND	2	5	54	30	1536	1926	1450		
DEMAND	2	5	55	0	1047	1706	1608		
DEMAND	2	5	55	30	1625	1607	1794		
DEMAND	2	5	56	0	1406	1840	1781		
DEMAND	2	5	56	30	1494	1872	1552		
DEMAND	2	5	57	0	964	1936	1526		
DEMAND	2	5	57	30	1547	1712	1773		
DEMAND	2	5	58	0	1389	1900	1524		
DEMAND	2	5	58	30	1482	1706	1601		
DEMAND	2	5	59	0	1144	1655	1414		
DEMAND	2	5	59	30	1090	1870	1621		
DEMAND	2	6	0	0	1260	1784	1545		
DEMAND	2	6	0	30	1439	1872	1599		
DEMAND	2	6	1	0	1281	1479	1485		
DEMAND	2	6	1	30	1375	1887	1456		
DEMAND	2	6	2	0	1408	1635	1477		
DEMAND	2	6	2	30	1293	1820	1537		
DEMAND	2	6	3	0	1469	1734	1602		
DEMAND	2	6	3	30	1181	1515	1683		
DEMAND	2	6	4	0	1532	1608	1740		
DEMAND	2	6	4	30	1044	1914	1476		
DEMAND	2	6	5	0	1359	1685	1518		
DEMAND	2	6	5	30	1413	1651	1407		
DEMAND	2	6	6	0	1612	1902	1412		
DEMAND	2	6	6	30	1283	1579	1494		
DEMAND	2	6	7	0	1357	1557	1306		
DEMAND	2	6	7	30	1416	1786	1659		
DEMAND	2	6	8	0	1807	1780	1348		
DEMAND	2	6	8	30	1485	1654	1730		
DEMAND	2	6	9	0	1595	1523	1429		
DEMAND	2	6	9	30	1526	1498	1366		
DEMAND	2	6	10	0	1832	1527	1263		
DEMAND	2	6	10	30	1458	1522	1681		
DEMAND	2	6	11	0	1225	1642	1760		
DEMAND	2	6	11	30	1475	1631	1522		
DEMAND	2	6	12	0	1268	1571	1318		
DEMAND	2	6	12	30	1206	1551	1349		
DEMAND	2	6	13	0	1549	1744	1685		
DEMAND	2	6	13	30	1576	1832	1606		
DEMAND	2	6	14	0	1649	1452	1588		
DEMAND	2	6	14	30	1657	1562	1545		
DEMAND	2	6	15	0	1698	1565	1630		
DEMAND	2	6	15	30	1964	1858	1384		
DEMAND	2	6	16	0	1661	1763	1379		
DEMAND	2	6	16	30	1661	1784	1311		
DEMAND	2	6	17	0	1435	1563	1697		
DEMAND	2	6	17	30	1210	1713	1548		
DEMAND	2	6	18	0	1375	1778	1562		
DEMAND	2	6	18	30	1778	1604	1387		
DEMAND	2	6	19	0	1664	1760	1147		
DEMAND	2	6	19	30	1780	1636	1172		
DEMAND	2	6	20	0	1468	1526	1513		
DEMAND	2	6	20	30	1450	1576	1561		
DEMAND	2	6	21	0	1703	1810	1380		
DEMAND	2	6	21	30	1345	1480	1559		
DEMAND	2	6	22	0	1824	1548	1232		
DEMAND	2	6	22	30	1876	1709	1473		
DEMAND	2	6	23	0	1413	1508	1436		
DEMAND	2	6	23	30	1707	1568	1591		
DEMAND	2	6	24	0	1894	1764	1530		
DEMAND	2	6	24	30	1419	1559	1244		
DEMAND	2	6	25	0	1889	1581	1360		
DEMAND	2	6	25	30	1499	1503	1480		
DEMAND	2	6	26	0	1303	1493	1486		
DEMAND	2	6	26	30	1672	1682	1480		
DEMAND	2	6	27	0	1565	1531	1240		
DEMAND	2	6	27	30	1271	1472	1210		
DEMAND	2	6	28	0	2013	1471	1288		
DEMAND	2	6	28	30	1775	1587	1645		
DEMAND	2	6	29	0	2032	1376	1721		
DEMAND	2	6	29	30	1868	1658	1288		
DEMAND	2	6	30	0	2017	1384	1399		
DEMAND	2	6	30	30	1914	1529	1134		
DEMAND	2	6	31	0	1859	1596	1160		
DEMAND	2	6	31	30	1446	1555	1201		
DEMAND	2	6	32	0	1497	1505	1158		
DEMAND	2	6	32	30	1844	1694	1446		
DEMAND	2	6	33	0	1560	1693	1474		
DEMAND	2	6	33	30	1992	1526	1252		
DEMAND	2	6	34	0	2105	1454	1029		
DEMAND	2	6	34	30	2053	1508	1361		
DEMAND	2	6	35	0	1793	1503	1346		
DEMAND	2	6	35	30	1672	1624	1225		
DEMAND	2	6	36	0	1961	1652	1322		
DEMAND	2	6	36	30	1945	1450	1315		
DEMAND	2	6	37	0	1817	1431	1354		
DEMAND	2	6	37	30	1774	1719	1255		
DEMAND	2	6	38	0	2052	1493	1168		
DEMAND	2	6	38	30	2058	1617	1417		
DEMAND	2	6	39	0	1831	1539	1249		
DEMAND	2	6	39	30	1706	1490	1307		
DEMAND	2	6	40	0	2037	1598	1356		
DEMAND	2	6	40	30	1619	1402	1316		
DEMAND	2	6	41	0	2038	1623	1338		
DEMAND	2	6	41	30	1550	1500	1136		
DEMAND	2	6	42	0	1790	1457	1097		
DEMAND	2	6	42	30	1669	1484	1183		
DEMAND	2	6	43	0	2119	1432	1443		
DEMAND	2	6	43	30	1761	1440	1298		
DEMAND	2	6	44	0	1996	1410	1189		
DEMAND	2	6	44	30	1710	1585	1240		
DEMAND	2	6	45	0	1655	1627	1213		
DEMAND	2	6	45	30	1693	1537	1395		
DEMAND	2	6	46	0	1873	1536	1372		
DEMAND	2	6	46	30	1785	1487	1145		
DEMAND	2	6	47	0	2067	1417	988		
DEMAND	2	6	47	30	1634	1445	993		
DEMAND	2	6	48	0	1749	1396	1252		
DEMAND	2	6	48	30	1673	1408	1266		
DEMAND	2	6	49	0	2232	1438	1091		
DEMAND	2	6	49	30	2054	1537	1366		
DEMAND	2	6	50	0	2190	1461	1140		
DEMAND	2	6	50	30	1837	1457	1136		
DEMAND	2	6	51	0	2137	1389	1461		
DEMAND	2	6	51	30	1784	1435	1085		
DEMAND	2	6	52	0	2026	1385	1296		
DEMAND	2	6	52	30	2171	1542	1235		
DEMAND	2	6	53	0	2049	1434	936		
DEMAND	2	6	53	30	1764	1411	1172		
DEMAND	2	6	54	0	2365	1400	1224		
DEMAND	2	6	54	30	2052	1437	1041		
DEMAND	2	6	55	0	1773	1399	1023		
DEMAND	2	6	55	30	2024	1563	1135		
DEMAND	2	6	56	0	1807	1533	928		
DEMAND	2	6	56	30	1809	1455	1036		
DEMAND	2	6	57	0	1914	1413	1373		
DEMAND	2	6	57	30	1778	1347	1009		
DEMAND	2	6	58	0	2344	1517	1276		
DEMAND	2	6	58	30	2328	1444	1104		
DEMAND	2	6	59	0	2105	1489	1197		
DEMAND	2	6	59	30	1783	1587	922		
DEMAND	2	7	0	0	1956	1541	1268		
DEMAND	2	7	0	30	2044	1454	913		
DEMAND	2	7	1	0	2020	1468	977		
DEMAND	2	7	1	30	1908	1452	1191		
DEMAND	2	7	2	0	2143	1408	1106		
DEMAND	2	7	2	30	1777	1382	942		
DEMAND	2	7	3	0	2101	1333	1178		
DEMAND	2	7	3	30	2402	1446	870		
DEMAND	2	7	4	0	2095	1481	1087		
DEMAND	2	7	4	30	2319	1471	1189		
DEMAND	2	7	5	0	1826	1319	1187		
DEMAND	2	7	5	30	2272	1420	1272		
DEMAND	2	7	6	0	1967	1481	1391		
DEMAND	2	7	6	30	1985	1534	1143		
DEMAND	2	7	7	0	2058	1340	901		
DEMAND	2	7	7	30	2306	1391	1292		
DEMAND	2	7	8	0	2022	1474	928		
DEMAND	2	7	8	30	2239	1427	1192		
DEMAND	2	7	9	0	2194	1452	994		
DEMAND	2	7	9	30	2382	1366	982		
DEMAND	2	7	10	0	2015	1434	1124		
DEMAND	2	7	10	30	2019	1406	743		
DEMAND	2	7	11	0	2133	1362	1136		
DEMAND	2	7	11	30	1951	1338	1126		
DEMAND	2	7	12	0	2324	1320	894		
DEMAND	2	7	12	30	1988	1358	1163		
DEMAND	2	7	13	0	2012	1342	997		
DEMAND	2	7	13	30	1914	1366	812		
DEMAND	2	7	14	0	2384	1291	999		
DEMAND	2	7	14	30	2292	1424	1090		
DEMAND	2	7	15	0	2429	1410	963		
DEMAND	2	7	15	30	2123	1422	907		
DEMAND	2	7	16	0	2311	1420	1061		
DEMAND	2	7	16	30	2213	1286	1027		
DEMAND	2	7	17	0	2474	1329	1023		
DEMAND	2	7	17	30	2137	1396	1109		
DEMAND	2	7	18	0	2260	1355	960		
DEMAND	2	7	18	30	2574	1455	1145		
DEMAND	2	7	19	0	2100	1430	968		
DEMAND	2	7	19	30	2155	1391	1128		
DEMAND	2	7	20	0	2082	1338	918		
DEMAND	2	7	20	30	2406	1397	1203		
DEMAND	2	7	21	0	2161	1313	863		
DEMAND	2	7	21	30	2392	1387	1181		
DEMAND	2	7	22	0	2047	1320	1161		
DEMAND	2	7	22	30	2365	1378	984		
DEMAND	2	7	23	0	2437	1462	814		
DEMAND	2	7	23	30	2340	1379	988		
DEMAND	2	7	24	0	2235	1389	1062		
DEMAND	2	7	24	30	2455	1433	675		
DEMAND	2	7	25	0	2031	1283	671		
DEMAND	2	7	25	30	2249	1342	690		
DEMAND	2	7	26	0	2348	1335	733		
DEMAND	2	7	26	30	2526	1327	711		
DEMAND	2	7	27	0	2248	1426	792		
DEMAND	2	7	27	30	2560	1323	1071		
DEMAND	2	7	28	0	2416	1342	709		
DEMAND	2	7	28	30	1991	1390	755		
DEMAND	2	7	29	0	2198	1413	947		
DEMAND	2	7	29	30	2283	1364	650		
DEMAND	2	7	30	0	2672	1375	686		
DEMAND	2	7	30	30	2638	1416	874		
DEMAND	2	7	31	0	2451	1353	937		
DEMAND	2	7	31	30	2490	1365	548		
DEMAND	2	7	32	0	2193	1337	992		
DEMAND	2	7	32	30	2383	1372	758		
DEMAND	2	7	33	0	2235	1424	1034		
DEMAND	2	7	33	30	2683	1369	684		
DEMAND	2	7	34	0	2347	1419	728		
DEMAND	2	7	34	30	2599	1384	711		
DEMAND	2	7	35	0	2310	1390	1012		
DEMAND	2	7	35	30	2510	1371	924		
DEMAND	2	7	36	0	2337	1461	978		
DEMAND	2	7	36	30	2194	1358	900		
DEMAND	2	7	37	0	2599	1403	799		
DEMAND	2	7	37	30	2465	1370	662		
DEMAND	2	7	38	0	2414	1351	555		
DEMAND	2	7	38	30	2499	1338	678		
DEMAND	2	7	39	0	2344	1442	633		
DEMAND	2	7	39	30	2594	1388	676		
