; MSControl_Server Game File									
; Apr 6th									
; Andrew Stokes									
;									
;	Profit	W.cost	J.cost	D.cost					
DEMAND	0	16	13	30	1219	137	142		
DEMAND	0	16	14	0	1238	125	150		
DEMAND	0	16	14	30	1239	128	144		
DEMAND	0	16	15	0	1200	110	152		
DEMAND	0	16	15	30	1248	118	151		
DEMAND	0	16	16	0	1171	135	146		
DEMAND	0	16	16	30	1221	136	149		
DEMAND	0	16	17	0	1184	125	142		
DEMAND	0	16	17	30	1218	106	148		
DEMAND	0	16	18	0	1228	159	160		
DEMAND	0	16	18	30	1222	177	137		
DEMAND	0	16	19	0	1207	153	141		
DEMAND	0	16	19	30	1219	107	155		
DEMAND	0	16	20	0	1227	152	147		
DEMAND	0	16	20	30	1221	160	149		
DEMAND	0	16	21	0	1185	123	154		
DEMAND	0	16	21	30	1231	133	160		
DEMAND	0	16	22	0	1215	104	170		
DEMAND	0	16	22	30	1203	161	147		
DEMAND	0	16	23	0	1208	112	145		
DEMAND	0	16	23	30	1227	158	150		
DEMAND	0	16	24	0	1230	149	169		
DEMAND	0	16	24	30	1243	166	147		
DEMAND	0	16	25	0	1222	155	155		
DEMAND	0	16	25	30	1189	138	162		
DEMAND	0	16	26	0	1210	132	140		
DEMAND	0	16	26	30	1232	133	149		
DEMAND	0	16	27	0	1226	122	156		
DEMAND	0	16	27	30	1215	112	168		
DEMAND	0	16	28	0	1222	164	152		
DEMAND	0	16	28	30	1214	109	163		
DEMAND	0	16	29	0	1208	131	157		
DEMAND	0	16	29	30	1227	134	154		
DEMAND	0	16	30	0	1201	142	164		
DEMAND	0	16	30	30	1218	136	172		
DEMAND	0	16	31	0	1231	125	162		
DEMAND	0	16	31	30	1237	148	156		
DEMAND	0	16	32	0	1227	119	160		
DEMAND	0	16	32	30	1222	137	167		
DEMAND	0	16	33	0	1216	147	160		
DEMAND	0	16	33	30	1218	132	155		
DEMAND	0	16	34	0	1198	108	167		
DEMAND	0	16	34	30	1191	126	163		
DEMAND	0	16	35	0	1233	107	162		
DEMAND	0	16	35	30	1224	113	158		
DEMAND	0	16	36	0	1224	129	181		
DEMAND	0	16	36	30	1247	145	164		
DEMAND	0	16	37	0	1227	152	167		
DEMAND	0	16	37	30	1206	140	169		
DEMAND	0	16	38	0	1232	150	181		
DEMAND	0	16	38	30	1186	110	158		
DEMAND	0	16	39	0	1195	109	184		
DEMAND	0	16	39	30	1220	145	160		
DEMAND	0	16	40	0	1235	128	170		
DEMAND	0	16	40	30	1228	163	162		
DEMAND	0	16	41	0	1217	133	181		
DEMAND	0	16	41	30	1200	157	172		
DEMAND	0	16	42	0	1232	141	178		
DEMAND	0	16	42	30	1212	143	184		
DEMAND	0	16	43	0	1205	145	174		
DEMAND	0	16	43	30	1235	92	190		
DEMAND	0	16	44	0	1223	126	189		
DEMAND	0	16	44	30	1217	157	190		
DEMAND	0	16	45	0	1204	144	186		
DEMAND	0	16	45	30	1228	126	184		
DEMAND	0	16	46	0	1204	149	192		
DEMAND	0	16	46	30	1211	93	184		
DEMAND	0	16	47	0	1196	113	178		
DEMAND	0	16	47	30	1193	147	188		
DEMAND	0	16	48	0	1198	126	187		
DEMAND	0	16	48	30	1198	121	193		
DEMAND	0	16	49	0	1225	144	207		
DEMAND	0	16	49	30	1177	108	205		
DEMAND	0	16	50	0	1214	147	199		
DEMAND	0	16	50	30	1191	150	196		
DEMAND	0	16	51	0	1203	153	212		
DEMAND	0	16	51	30	1211	119	201		
DEMAND	0	16	52	0	1204	98	207		
DEMAND	0	16	52	30	1210	149	202		
DEMAND	0	16	53	0	1215	109	209		
DEMAND	0	16	53	30	1193	163	191		
DEMAND	0	16	54	0	1182	137	220		
DEMAND	0	16	54	30	1215	120	222		
DEMAND	0	16	55	0	1197	126	232		
DEMAND	0	16	55	30	1205	144	224		
DEMAND	0	16	56	0	1205	112	226		
DEMAND	0	16	56	30	1205	149	235		
DEMAND	0	16	57	0	1179	154	223		
DEMAND	0	16	57	30	1173	114	244		
DEMAND	0	16	58	0	1210	115	231		
DEMAND	0	16	58	30	1178	143	240		
DEMAND	0	16	59	0	1170	134	261		
DEMAND	0	16	59	30	1202	152	261		
DEMAND	0	17	0	0	1212	144	258		
DEMAND	0	17	0	30	1204	142	264		
DEMAND	0	17	1	0	1200	122	253		
DEMAND	0	17	1	30	1176	114	255		
DEMAND	0	17	2	0	1189	100	262		
DEMAND	0	17	2	30	1157	109	260		
DEMAND	0	17	3	0	1184	159	258		
DEMAND	0	17	3	30	1205	91	254		
DEMAND	0	17	4	0	1188	131	259		
DEMAND	0	17	4	30	1192	150	260		
DEMAND	0	17	5	0	1178	101	250		
DEMAND	0	17	5	30	1167	119	253		
DEMAND	0	17	6	0	1180	106	256		
DEMAND	0	17	6	30	1175	122	269		
DEMAND	0	17	7	0	1178	147	252		
DEMAND	0	17	7	30	1192	155	238		
DEMAND	0	17	8	0	1167	140	253		
DEMAND	0	17	8	30	1191	148	260		
DEMAND	0	17	9	0	1172	140	261		
DEMAND	0	17	9	30	1177	169	261		
DEMAND	0	17	10	0	1145	141	254		
DEMAND	0	17	10	30	1169	152	250		
DEMAND	0	17	11	0	1179	152	256		
DEMAND	0	17	11	30	1169	137	254		
DEMAND	0	17	12	0	1162	158	265		
DEMAND	0	17	12	30	1174	140	256		
DEMAND	0	17	13	0	1146	145	244		
DEMAND	0	17	13	30	1172	123	260		
DEMAND	0	17	14	0	1164	126	265		
DEMAND	0	17	14	30	1175	143	263		
DEMAND	0	17	15	0	1145	137	264		
DEMAND	0	17	15	30	1170	104	255		
DEMAND	0	17	16	0	1156	110	263		
DEMAND	0	17	16	30	1126	133	254		
DEMAND	0	17	17	0	1136	133	259		
DEMAND	0	17	17	30	1150	154	275		
DEMAND	0	17	18	0	1139	133	267		
DEMAND	0	17	18	30	1158	135	249		
DEMAND	0	17	19	0	1149	148	264		
DEMAND	0	17	19	30	1115	153	273		
DEMAND	0	17	20	0	1131	129	253		
DEMAND	0	17	20	30	1158	120	279		
DEMAND	0	17	21	0	1136	132	276		
DEMAND	0	17	21	30	1132	124	265		
DEMAND	0	17	22	0	1148	158	267		
DEMAND	0	17	22	30	1148	132	275		
DEMAND	0	17	23	0	1143	139	260		
DEMAND	0	17	23	30	1125	108	267		
DEMAND	0	17	24	0	1155	119	277		
DEMAND	0	17	24	30	1140	122	272		
DEMAND	0	17	25	0	1126	163	270		
DEMAND	0	17	25	30	1126	137	271		
DEMAND	0	17	26	0	1142	143	274		
DEMAND	0	17	26	30	1123	155	268		
DEMAND	0	17	27	0	1130	117	266		
DEMAND	0	17	27	30	1103	167	269		
DEMAND	0	17	28	0	1096	118	266		
DEMAND	0	17	28	30	1089	120	268		
DEMAND	0	17	29	0	1104	139	280		
DEMAND	0	17	29	30	1090	138	256		
DEMAND	0	17	30	0	1122	132	281		
DEMAND	0	17	30	30	1109	161	264		
DEMAND	0	17	31	0	1122	170	272		
DEMAND	0	17	31	30	1091	138	268		
DEMAND	0	17	32	0	1123	164	258		
DEMAND	0	17	32	30	1109	129	269		
DEMAND	0	17	33	0	1104	130	267		
DEMAND	0	17	33	30	1061	114	286		
DEMAND	0	17	34	0	1103	132	280		
DEMAND	0	17	34	30	1050	153	267		
DEMAND	0	17	35	0	1056	126	286		
DEMAND	0	17	35	30	1087	156	277		
DEMAND	0	17	36	0	1080	156	266		
DEMAND	0	17	36	30	1067	125	278		
DEMAND	0	17	37	0	1079	148	295		
DEMAND	0	17	37	30	1087	113	289		
DEMAND	0	17	38	0	1068	136	278		
DEMAND	0	17	38	30	1074	135	287		
DEMAND	0	17	39	0	1100	116	278		
DEMAND	0	17	39	30	1063	160	276		
DEMAND	0	17	40	0	1046	135	288		
DEMAND	0	17	40	30	1082	133	278		
DEMAND	0	17	41	0	1037	127	294		
DEMAND	0	17	41	30	1023	140	275		
DEMAND	0	17	42	0	1036	135	283		
DEMAND	0	17	42	30	1045	138	283		
DEMAND	0	17	43	0	1070	137	294		
DEMAND	0	17	43	30	1084	108	291		
DEMAND	0	17	44	0	1073	155	282		
DEMAND	0	17	44	30	1045	150	300		
DEMAND	0	17	45	0	1044	144	292		
DEMAND	0	17	45	30	1048	133	273		
DEMAND	0	17	46	0	1041	159	296		
DEMAND	0	17	46	30	1045	151	297		
DEMAND	0	17	47	0	1031	120	284		
DEMAND	0	17	47	30	1056	125	299		
DEMAND	0	17	48	0	1010	149	284		
DEMAND	0	17	48	30	1025	128	295		
DEMAND	0	17	49	0	1044	150	312		
DEMAND	0	17	49	30	1030	112	289		
DEMAND	0	17	50	0	1012	123	296		
DEMAND	0	17	50	30	1052	117	317		
DEMAND	0	17	51	0	991	145	303		
DEMAND	0	17	51	30	985	133	296		
DEMAND	0	17	52	0	988	127	288		
DEMAND	0	17	52	30	1028	123	297		
DEMAND	0	17	53	0	1024	125	285		
DEMAND	0	17	53	30	1019	132	293		
DEMAND	0	17	54	0	1008	120	292		
DEMAND	0	17	54	30	1000	153	303		
DEMAND	0	17	55	0	1017	152	299		
DEMAND	0	17	55	30	986	136	315		
DEMAND	0	17	56	0	1027	139	306		
DEMAND	0	17	56	30	1004	142	313		
DEMAND	0	17	57	0	979	124	321		
DEMAND	0	17	57	30	978	136	301		
DEMAND	0	17	58	0	959	144	326		
DEMAND	0	17	58	30	949	129	305		
DEMAND	0	17	59	0	957	157	323		
DEMAND	0	17	59	30	966	144	306		
DEMAND	0	18	0	0	949	158	305		
DEMAND	0	18	0	30	986	139	314		
DEMAND	0	18	1	0	983	118	326		
DEMAND	0	18	1	30	991	122	311		
DEMAND	0	18	2	0	905	147	329		
DEMAND	0	18	2	30	992	127	304		
DEMAND	0	18	3	0	975	143	322		
DEMAND	0	18	3	30	980	134	340		
DEMAND	0	18	4	0	960	128	317		
DEMAND	0	18	4	30	955	120	317		
DEMAND	0	18	5	0	936	120	323		
DEMAND	0	18	5	30	906	141	332		
DEMAND	0	18	6	0	904	145	322		
DEMAND	0	18	6	30	930	148	325		
DEMAND	0	18	7	0	970	128	317		
DEMAND	0	18	7	30	936	139	337		
DEMAND	0	18	8	0	930	124	326		
DEMAND	0	18	8	30	900	150	316		
DEMAND	0	18	9	0	922	127	318		
DEMAND	0	18	9	30	887	136	323		
DEMAND	0	18	10	0	929	142	330		
DEMAND	0	18	10	30	934	142	340		
DEMAND	0	18	11	0	944	137	322		
DEMAND	0	18	11	30	907	135	333		
DEMAND	0	18	12	0	964	134	354		
DEMAND	0	18	12	30	935	148	333		
DEMAND	0	18	13	0	924	129	346		
DEMAND	0	18	13	30	933	145	340		
DEMAND	0	18	14	0	932	141	351		
DEMAND	0	18	14	30	890	122	362		
DEMAND	0	18	15	0	846	152	363		
DEMAND	0	18	15	30	870	131	356		
DEMAND	0	18	16	0	866	140	334		
DEMAND	0	18	16	30	906	139	359		
DEMAND	0	18	17	0	841	127	347		
DEMAND	0	18	17	30	886	138	336		
DEMAND	0	18	18	0	862	125	358		
DEMAND	0	18	18	30	836	128	357		
DEMAND	0	18	19	0	898	148	360		
DEMAND	0	18	19	30	876	125	353		
DEMAND	0	18	20	0	867	143	345		
DEMAND	0	18	20	30	877	149	356		
DEMAND	0	18	21	0	865	141	349		
DEMAND	0	18	21	30	848	146	372		
DEMAND	0	18	22	0	851	132	379		
DEMAND	0	18	22	30	901	145	373		
DEMAND	0	18	23	0	832	142	362		
DEMAND	0	18	23	30	823	127	366		
DEMAND	0	18	24	0	787	125	389		
DEMAND	0	18	24	30	818	125	367		
DEMAND	0	18	25	0	839	142	355		
DEMAND	0	18	25	30	834	126	380		
DEMAND	0	18	26	0	836	143	380		
DEMAND	0	18	26	30	796	142	390		
DEMAND	0	18	27	0	838	145	375		
DEMAND	0	18	27	30	838	133	384		
DEMAND	0	18	28	0	820	143	406		
DEMAND	0	18	28	30	799	140	383		
DEMAND	0	18	29	0	797	134	382		
DEMAND	0	18	29	30	845	138	405		
DEMAND	0	18	30	0	807	128	399		
DEMAND	0	18	30	30	801	140	410		
DEMAND	0	18	31	0	783	142	409		
DEMAND	0	18	31	30	809	136	392		
DEMAND	0	18	32	0	832	142	398		
DEMAND	0	18	32	30	819	132	398		
DEMAND	0	18	33	0	842	148	388		
DEMAND	0	18	33	30	771	148	397		
DEMAND	0	18	34	0	767	128	401		
DEMAND	0	18	34	30	790	133	372		
DEMAND	0	18	35	0	819	130	400		
DEMAND	0	18	35	30	783	130	392		
DEMAND	0	18	36	0	788	126	409		
DEMAND	0	18	36	30	741	138	413		
DEMAND	0	18	37	0	750	145	402		
DEMAND	0	18	37	30	796	137	391		
DEMAND	0	18	38	0	760	134	403		
DEMAND	0	18	38	30	738	129	393		
DEMAND	0	18	39	0	794	133	408		
DEMAND	0	18	39	30	733	135	410		
DEMAND	0	18	40	0	732	127	424		
DEMAND	0	18	40	30	761	143	428		
DEMAND	0	18	41	0	738	142	411		
DEMAND	0	18	41	30	767	139	421		
DEMAND	0	18	42	0	763	144	431		
DEMAND	0	18	42	30	773	142	424		
DEMAND	0	18	43	0	700	123	410		
DEMAND	0	18	43	30	762	134	397		
DEMAND	0	18	44	0	705	138	401		
DEMAND	0	18	44	30	742	135	448		
DEMAND	0	18	45	0	759	126	450		
DEMAND	0	18	45	30	733	144	420		
DEMAND	0	18	46	0	729	131	414		
DEMAND	0	18	46	30	733	122	439		
DEMAND	0	18	47	0	702	124	454		
DEMAND	0	18	47	30	658	130	414		
DEMAND	0	18	48	0	678	134	455		
DEMAND	0	18	48	30	673	123	465		
DEMAND	0	18	49	0	718	141	453		
DEMAND	0	18	49	30	652	137	467		
DEMAND	0	18	50	0	642	135	447		
DEMAND	0	18	50	30	700	139	447		
DEMAND	0	18	51	0	698	125	430		
DEMAND	0	18	51	30	711	126	463		
DEMAND	0	18	52	0	681	127	474		
DEMAND	0	18	52	30	685	140	426		
DEMAND	0	18	53	0	700	129	469		
DEMAND	0	18	53	30	666	133	474		
DEMAND	0	18	54	0	703	124	481		
DEMAND	0	18	54	30	678	123	464		
DEMAND	0	18	55	0	640	130	455		
DEMAND	0	18	55	30	606	134	446		
DEMAND	0	18	56	0	660	121	449		
DEMAND	0	18	56	30	639	131	477		
DEMAND	0	18	57	0	695	134	456		
DEMAND	0	18	57	30	636	124	450		
DEMAND	0	18	58	0	589	133	473		
DEMAND	0	18	58	30	636	125	481		
DEMAND	0	18	59	0	592	124	451		
DEMAND	0	18	59	30	671	127	496		
DEMAND	0	19	0	0	593	123	492		
DEMAND	0	19	0	30	596	122	465		
DEMAND	0	19	1	0	594	123	492		
DEMAND	0	19	1	30	574	133	480		
DEMAND	0	19	2	0	622	126	506		
DEMAND	0	19	2	30	591	123	470		
DEMAND	0	19	3	0	565	126	493		
DEMAND	0	19	3	30	604	127	471		
DEMAND	0	19	4	0	589	125	482		
DEMAND	0	19	4	30	555	122	471		
DEMAND	0	19	5	0	589	127	488		
DEMAND	0	19	5	30	538	133	487		
DEMAND	0	19	6	0	633	131	503		
DEMAND	0	19	6	30	590	126	488		
DEMAND	0	19	7	0	555	128	512		
DEMAND	0	19	7	30	577	125	482		
DEMAND	0	19	8	0	612	126	480		
DEMAND	0	19	8	30	578	130	471		
DEMAND	0	19	9	0	531	129	488		
DEMAND	0	19	9	30	583	125	513		
DEMAND	0	19	10	0	554	126	517		
DEMAND	0	19	10	30	600	125	490		
DEMAND	0	19	11	0	581	129	527		
DEMAND	0	19	11	30	535	118	494		
DEMAND	0	19	12	0	564	125	526		
DEMAND	0	19	12	30	564	126	498		
DEMAND	0	19	13	0	535	123	530		
DEMAND	0	19	13	30	484	119	546		
DEMAND	0	19	14	0	579	123	502		
DEMAND	0	19	14	30	591	118	500		
DEMAND	0	19	15	0	519	121	512		
DEMAND	0	19	15	30	495	120	510		
DEMAND	0	19	16	0	547	119	513		
DEMAND	0	19	16	30	481	122	523		
DEMAND	0	19	17	0	511	119	532		
DEMAND	0	19	17	30	487	124	506		
DEMAND	0	19	18	0	479	125	538		
DEMAND	0	19	18	30	538	121	547		
DEMAND	0	19	19	0	495	120	538		
DEMAND	0	19	19	30	540	121	548		
DEMAND	0	19	20	0	456	121	556		
DEMAND	0	19	20	30	477	117	530		
DEMAND	0	19	21	0	494	115	536		
DEMAND	0	19	21	30	478	120	583		
DEMAND	0	19	22	0	515	118	546		
DEMAND	0	19	22	30	518	119	536		
DEMAND	0	19	23	0	507	122	574		
DEMAND	0	19	23	30	520	119	538		
DEMAND	0	19	24	0	513	115	557		
DEMAND	0	19	24	30	477	116	536		
DEMAND	0	19	25	0	497	118	537		
DEMAND	0	19	25	30	425	118	558		
DEMAND	0	19	26	0	507	115	559		
DEMAND	0	19	26	30	444	117	537		
DEMAND	0	19	27	0	471	119	583		
DEMAND	0	19	27	30	460	115	588		
DEMAND	0	19	28	0	510	113	556		
DEMAND	0	19	28	30	460	118	575		
DEMAND	0	19	29	0	461	111	586		
DEMAND	0	19	29	30	455	118	561		
DEMAND	0	19	30	0	480	117	553		
DEMAND	0	19	30	30	484	116	549		
DEMAND	0	19	31	0	470	112	586		
DEMAND	0	19	31	30	422	115	591		
DEMAND	0	19	32	0	449	118	588		
DEMAND	0	19	32	30	436	117	595		
DEMAND	0	19	33	0	418	115	598		
DEMAND	0	19	33	30	458	115	583		
DEMAND	0	19	34	0	427	115	565		
DEMAND	0	19	34	30	455	113	602		
DEMAND	0	19	35	0	453	113	589		
DEMAND	0	19	35	30	407	112	579		
DEMAND	0	19	36	0	438	113	612		
DEMAND	0	19	36	30	409	107	616		
DEMAND	0	19	37	0	358	113	588		
DEMAND	0	19	37	30	402	111	597		
DEMAND	0	19	38	0	437	112	589		
DEMAND	0	19	38	30	395	108	605		
DEMAND	0	19	39	0	380	107	620		
DEMAND	0	19	39	30	427	110	602		
DEMAND	0	19	40	0	408	109	589		
DEMAND	0	19	40	30	359	111	605		
DEMAND	0	19	41	0	382	108	628		
DEMAND	0	19	41	30	354	110	588		
DEMAND	0	19	42	0	388	105	588		
DEMAND	0	19	42	30	390	110	623		
DEMAND	0	19	43	0	382	108	611		
DEMAND	0	19	43	30	365	109	624		
DEMAND	0	19	44	0	337	107	608		
DEMAND	0	19	44	30	354	108	632		
DEMAND	0	19	45	0	371	109	644		
DEMAND	0	19	45	30	377	107	633		
DEMAND	0	19	46	0	357	104	628		
DEMAND	0	19	46	30	303	104	631		
DEMAND	0	19	47	0	369	107	638		
DEMAND	0	19	47	30	299	105	632		
DEMAND	0	19	48	0	321	105	619		
DEMAND	0	19	48	30	338	108	616		
DEMAND	0	19	49	0	332	107	643		
DEMAND	0	19	49	30	360	104	641		
DEMAND	0	19	50	0	349	105	617		
DEMAND	0	19	50	30	362	104	622		
DEMAND	0	19	51	0	357	105	645		
DEMAND	0	19	51	30	350	103	662		
DEMAND	0	19	52	0	317	104	628		
DEMAND	0	19	52	30	312	106	656		
DEMAND	0	19	53	0	296	105	638		
DEMAND	0	19	53	30	316	103	647		
DEMAND	0	19	54	0	328	104	635		
DEMAND	0	19	54	30	333	104	643		
DEMAND	0	19	55	0	287	101	662		
DEMAND	0	19	55	30	266	101	619		
DEMAND	0	19	56	0	289	101	651		
DEMAND	0	19	56	30	276	101	639		
DEMAND	0	19	57	0	278	102	640		
DEMAND	0	19	57	30	281	101	651		
DEMAND	0	19	58	0	309	102	685		
DEMAND	0	19	58	30	250	99	651		
DEMAND	0	19	59	0	283	100	651		
DEMAND	0	19	59	30	267	99	680		
DEMAND	0	20	0	0	232	100	680		
DEMAND	0	20	0	30	287	100	688		
DEMAND	0	20	1	0	276	100	652		
DEMAND	0	20	1	30	250	101	686		
DEMAND	0	20	2	0	242	101	661		
DEMAND	0	20	2	30	285	100	659		
DEMAND	0	20	3	0	303	97	679		
DEMAND	0	20	3	30	260	99	688		
DEMAND	0	20	4	0	237	98	691		
DEMAND	0	20	4	30	251	101	663		
DEMAND	0	20	5	0	260	96	665		
DEMAND	0	20	5	30	248	98	700		
DEMAND	0	20	6	0	247	98	669		
DEMAND	0	20	6	30	253	98	678		
DEMAND	0	20	7	0	249	96	685		
DEMAND	0	20	7	30	235	96	703		
DEMAND	0	20	8	0	263	97	682		
DEMAND	0	20	8	30	274	97	711		
DEMAND	0	20	9	0	258	96	700		
DEMAND	0	20	9	30	211	95	681		
DEMAND	0	20	10	0	236	95	693		
DEMAND	0	20	10	30	248	94	704		
DEMAND	0	20	11	0	247	95	715		
DEMAND	0	20	11	30	252	94	707		
DEMAND	0	20	12	0	236	94	679		
DEMAND	0	20	12	30	251	94	696		
DEMAND	0	20	13	0	251	94	693		
DEMAND	0	20	13	30	260	94	703		
DEMAND	0	20	14	0	243	93	724		
DEMAND	0	20	14	30	268	94	725		
DEMAND	0	20	15	0	239	95	715		
DEMAND	0	20	15	30	259	93	708		
DEMAND	0	20	16	0	198	93	709		
DEMAND	0	20	16	30	232	94	713		
DEMAND	0	20	17	0	216	94	726		
DEMAND	0	20	17	30	201	93	708		
DEMAND	0	20	18	0	209	95	689		
DEMAND	0	20	18	30	253	93	714		
DEMAND	0	20	19	0	222	94	708		
DEMAND	0	20	19	30	208	93	743		
DEMAND	0	20	20	0	221	91	736		
DEMAND	0	20	20	30	229	95	735		
DEMAND	0	20	21	0	232	90	741		
DEMAND	0	20	21	30	256	93	732		
DEMAND	0	20	22	0	209	92	730		
DEMAND	0	20	22	30	262	93	742		
DEMAND	0	20	23	0	222	91	708		
DEMAND	0	20	23	30	257	92	740		
DEMAND	0	20	24	0	237	93	714		
DEMAND	0	20	24	30	200	94	759		
DEMAND	0	20	25	0	230	94	719		
DEMAND	0	20	25	30	251	88	733		
DEMAND	0	20	26	0	195	91	717		
DEMAND	0	20	26	30	210	90	724		
DEMAND	0	20	27	0	218	89	744		
DEMAND	0	20	27	30	235	90	747		
DEMAND	0	20	28	0	226	88	745		
DEMAND	0	20	28	30	225	90	736		
DEMAND	0	20	29	0	241	91	742		
DEMAND	0	20	29	30	193	91	756		
DEMAND	0	20	30	0	222	85	742		
DEMAND	0	20	30	30	223	91	751		
DEMAND	0	20	31	0	234	87	738		
DEMAND	0	20	31	30	205	85	732		
DEMAND	0	20	32	0	225	89	746		
DEMAND	0	20	32	30	185	91	733		
DEMAND	0	20	33	0	213	89	739		
DEMAND	0	20	33	30	219	91	750		
DEMAND	0	20	34	0	232	87	729		
DEMAND	0	20	34	30	179	88	750		
DEMAND	0	20	35	0	191	91	753		
DEMAND	0	20	35	30	192	89	773		
DEMAND	0	20	36	0	188	85	771		
DEMAND	0	20	36	30	203	88	752		
DEMAND	0	20	37	0	187	90	776		
DEMAND	0	20	37	30	195	87	776		
DEMAND	0	20	38	0	216	88	750		
DEMAND	0	20	38	30	169	87	759		
DEMAND	0	20	39	0	219	87	737		
DEMAND	0	20	39	30	194	83	766		
DEMAND	0	20	40	0	183	87	756		
DEMAND	0	20	40	30	199	88	753		
DEMAND	0	20	41	0	214	85	756		
DEMAND	0	20	41	30	168	88	762		
DEMAND	0	20	42	0	181	88	793		
DEMAND	0	20	42	30	208	82	777		
DEMAND	0	20	43	0	158	85	789		
DEMAND	0	20	43	30	217	88	783		
DEMAND	0	20	44	0	180	87	782		
DEMAND	0	20	44	30	164	83	766		
DEMAND	0	20	45	0	177	88	783		
DEMAND	0	20	45	30	192	84	776		
DEMAND	0	20	46	0	188	89	771		
DEMAND	0	20	46	30	187	86	797		
DEMAND	0	20	47	0	160	88	767		
DEMAND	0	20	47	30	212	88	771		
DEMAND	0	20	48	0	168	82	786		
DEMAND	0	20	48	30	219	87	787		
DEMAND	0	20	49	0	201	89	786		
DEMAND	0	20	49	30	170	88	769		
DEMAND	0	20	50	0	169	79	772		
DEMAND	0	20	50	30	172	85	786		
DEMAND	0	20	51	0	166	82	781		
DEMAND	0	20	51	30	166	84	786		
DEMAND	0	20	52	0	192	85	784		
DEMAND	0	20	52	30	156	83	787		
DEMAND	0	20	53	0	179	85	786		
DEMAND	0	20	53	30	152	80	801		
DEMAND	0	20	54	0	153	87	790		
DEMAND	0	20	54	30	154	83	793		
DEMAND	0	20	55	0	134	81	794		
DEMAND	0	20	55	30	132	87	780		
DEMAND	0	20	56	0	152	87	801		
DEMAND	0	20	56	30	135	79	793		
DEMAND	0	20	57	0	162	85	797		
DEMAND	0	20	57	30	175	83	807		
DEMAND	0	20	58	0	182	83	805		
DEMAND	0	20	58	30	142	86	810		
DEMAND	0	20	59	0	177	88	800		
DEMAND	0	20	59	30	171	86	807		
DEMAND	0	21	0	0	186	83	796		
DEMAND	0	21	0	30	150	85	799		
DEMAND	0	21	1	0	159	88	803		
DEMAND	0	21	1	30	138	83	788		
DEMAND	0	21	2	0	138	80	807		
DEMAND	0	21	2	30	125	85	805		
DEMAND	0	21	3	0	161	81	808		
DEMAND	0	21	3	30	180	80	819		
DEMAND	0	21	4	0	180	81	806		
DEMAND	0	21	4	30	151	80	813		
DEMAND	0	21	5	0	148	85	806		
DEMAND	0	21	5	30	178	85	812		
DEMAND	0	21	6	0	112	85	813		
DEMAND	0	21	6	30	124	86	808		
DEMAND	0	21	7	0	139	86	817		
DEMAND	0	21	7	30	145	84	822		
DEMAND	0	21	8	0	135	88	811		
DEMAND	0	21	8	30	175	83	811		
DEMAND	0	21	9	0	172	81	812		
DEMAND	0	21	9	30	157	83	811		
DEMAND	0	21	10	0	164	86	815		
DEMAND	0	21	10	30	137	81	819		
DEMAND	0	21	11	0	178	78	811		
DEMAND	0	21	11	30	159	75	818		
DEMAND	0	21	12	0	134	90	813		
DEMAND	0	21	12	30	114	87	823		
DEMAND	0	21	13	0	157	79	824		
DEMAND	0	21	13	30	123	86	817		
DEMAND	0	21	14	0	93	87	816		
DEMAND	0	21	14	30	97	76	821		
DEMAND	0	21	15	0	139	85	809		
DEMAND	0	21	15	30	134	83	821		
DEMAND	0	21	16	0	140	79	816		
DEMAND	0	21	16	30	154	87	825		
DEMAND	0	21	17	0	135	86	813		
DEMAND	0	21	17	30	128	78	813		
DEMAND	0	21	18	0	131	76	814		
DEMAND	0	21	18	30	129	88	820		
DEMAND	0	21	19	0	107	82	824		
DEMAND	0	21	19	30	85	80	822		
DEMAND	0	21	20	0	96	85	834		
DEMAND	0	21	20	30	101	86	832		
DEMAND	0	21	21	0	129	88	836		
DEMAND	0	21	21	30	131	86	817		
DEMAND	0	21	22	0	107	82	822		
DEMAND	0	21	22	30	136	84	824		
DEMAND	0	21	23	0	136	86	831		
DEMAND	0	21	23	30	105	82	824		
DEMAND	0	21	24	0	89	79	822		
DEMAND	0	21	24	30	153	84	826		
DEMAND	0	21	25	0	143	83	835		
DEMAND	0	21	25	30	119	85	833		
DEMAND	0	21	26	0	128	76	835		
DEMAND	0	21	26	30	121	81	822		
DEMAND	0	21	27	0	87	86	816		
DEMAND	0	21	27	30	138	90	827		
DEMAND	0	21	28	0	86	76	836		
DEMAND	0	21	28	30	126	85	831		
DEMAND	0	21	29	0	112	84	827		
DEMAND	0	21	29	30	82	87	818		
DEMAND	0	21	30	0	123	78	826		
DEMAND	0	21	30	30	150	82	827		
DEMAND	0	21	31	0	114	90	824		
DEMAND	0	21	31	30	107	85	834		
DEMAND	0	21	32	0	84	77	822		
DEMAND	0	21	32	30	141	86	837		
DEMAND	0	21	33	0	112	75	828		
DEMAND	0	21	33	30	80	88	821		
DEMAND	0	21	34	0	102	75	836		
DEMAND	0	21	34	30	118	75	835		
DEMAND	0	21	35	0	168	83	819		
DEMAND	0	21	35	30	149	78	829		
DEMAND	0	21	36	0	102	77	822		
DEMAND	0	21	36	30	116	87	836		
DEMAND	0	21	37	0	131	79	824		
DEMAND	0	21	37	30	104	89	829		
DEMAND	0	21	38	0	98	82	822		
DEMAND	0	21	38	30	117	80	828		
DEMAND	0	21	39	0	141	80	829		
DEMAND	0	21	39	30	123	76	819		
DEMAND	0	21	40	0	82	92	829		
