

Successful end at 113-04-02 13:33:16
Day,Time, dmd.NA, dmd.EU, dmd.AP, dmd.tot, w.NA, w.EU, w.AP, j.NA, j.EU, j.AP, d.NA, d.EU, d.AP, maxrev, rev, costs, profit, %profit, totpft, %totpft, dist.w.NA, dist.w.EU, dist.w.AP, dist.j.NA, dist.j.EU, dist.j.AP, dist.d.NA, dist.d.EU, dist.d.AP, dist.tot, con.w.NA, con.w.EU, con.w.AP, con.j.NA, con.j.EU, con.j.AP, con.d.NA, con.d.EU, con.d.AP 
MON,19:41:00,382,108,628,1118,3,1,4,1,1,2,1,0,0,100,84,63,21,21.00,104271,29.36,382,108,628,382,108,628,1044,0,0,939,0,0,0,0,0,0,0,0,0
MON,19:41:30,354,110,588,1052,3,1,4,1,1,2,1,0,0,94,88,63,25,26.60,104296,29.36,354,110,588,354,110,588,982,0,0,982,0,0,0,0,0,0,0,0,0
MON,19:42:00,388,105,588,1081,3,1,4,1,1,2,1,0,0,97,81,63,18,18.56,104314,29.36,388,105,588,388,105,588,1011,0,0,909,0,0,0,0,0,0,0,0,0
MON,19:42:30,390,110,623,1123,3,1,4,1,1,2,1,0,0,101,84,63,21,20.79,104335,29.36,390,110,623,390,110,623,1049,0,0,944,0,0,0,0,0,0,0,0,0
MON,19:43:00,382,108,611,1101,3,1,4,1,1,2,1,0,0,99,83,63,20,20.20,104355,29.36,382,108,611,382,108,611,1028,0,0,925,0,0,0,0,0,0,0,0,0
MON,19:43:30,365,109,624,1098,3,1,4,1,1,2,1,0,0,98,82,63,19,19.39,104374,29.35,365,109,624,365,109,624,1024,0,0,921,0,0,0,0,0,0,0,0,0
MON,19:44:00,337,107,608,1052,3,1,4,1,1,2,1,0,0,94,88,63,25,26.60,104399,29.35,337,107,608,337,107,608,980,0,0,980,0,0,0,0,0,0,0,0,0
MON,19:44:30,354,108,632,1094,3,1,4,1,1,2,1,0,0,98,82,63,19,19.39,104418,29.35,354,108,632,354,108,632,1019,0,0,917,0,0,0,0,0,0,0,0,0
MON,19:45:00,371,109,644,1124,3,1,4,1,1,2,1,0,0,101,84,63,21,20.79,104439,29.35,371,109,644,371,109,644,1048,0,0,943,0,0,0,0,0,0,0,0,0
MON,19:45:30,377,107,633,1117,3,1,4,1,1,2,1,0,0,100,84,63,21,21.00,104460,29.34,377,107,633,377,107,633,1042,0,0,937,0,0,0,0,0,0,0,0,0
MON,19:46:00,357,104,628,1089,3,1,4,1,1,2,1,0,0,98,82,63,19,19.39,104479,29.34,357,104,628,357,104,628,1015,0,0,913,0,0,0,0,0,0,0,0,0
MON,19:46:30,303,104,631,1038,3,1,4,1,1,2,1,0,0,93,86,63,23,24.73,104502,29.34,303,104,631,303,104,631,963,0,0,963,0,0,0,0,0,0,0,0,0
MON,19:47:00,369,107,638,1114,3,1,4,1,1,2,1,0,0,100,84,63,21,21.00,104523,29.34,369,107,638,369,107,638,1039,0,0,935,0,0,0,0,0,0,0,0,0
MON,19:47:30,299,105,632,1036,3,1,4,1,1,2,1,0,0,93,86,63,23,24.73,104546,29.34,299,105,632,299,105,632,961,0,0,961,0,0,0,0,0,0,0,0,0
MON,19:48:00,321,105,619,1045,3,1,4,1,1,2,1,0,0,94,87,63,24,25.53,104570,29.34,321,105,619,321,105,619,972,0,0,972,0,0,0,0,0,0,0,0,0
MON,19:48:30,338,108,616,1062,2,1,4,1,1,2,1,0,0,95,62,60,2,2.11,104572,29.33,338,108,616,338,108,616,989,0,0,692,-1,0,0,0,0,0,0,0,1
MON,19:49:00,332,107,643,1082,2,1,4,1,1,2,1,0,0,97,56,60,-4,-4.12,104568,29.32,332,107,643,332,107,643,1006,0,0,633,0,0,0,0,0,0,0,0,0
MON,19:49:30,360,104,641,1105,2,1,4,1,1,2,1,0,0,99,58,60,-2,-2.02,104566,29.31,360,104,641,360,104,641,1029,0,0,648,0,0,0,0,0,0,0,0,0
MON,19:50:00,349,105,617,1071,2,1,4,1,1,2,1,0,0,96,62,60,2,2.08,104568,29.30,349,105,617,349,105,617,998,0,0,698,0,0,0,0,0,0,0,0,0
MON,19:50:30,362,104,622,1088,2,1,4,1,1,2,1,0,0,97,61,60,1,1.03,104569,29.30,362,104,622,325,104,622,977,0,0,683,0,0,0,0,0,0,0,0,0
MON,19:51:00,357,105,645,1107,2,1,4,1,1,2,1,0,0,99,58,60,-2,-2.02,104567,29.29,357,105,645,357,105,645,1031,0,0,648,0,0,0,0,0,0,0,0,0
MON,19:51:30,350,103,662,1115,2,1,4,1,1,2,1,0,0,100,58,60,-2,-2.00,104565,29.28,350,103,662,350,103,662,1037,0,0,653,0,0,0,0,0,0,0,0,0
MON,19:52:00,317,104,628,1049,2,1,4,1,1,2,1,0,0,94,61,60,1,1.06,104566,29.27,317,104,628,317,104,628,975,0,0,682,0,0,0,0,0,0,0,0,0
MON,19:52:30,312,106,656,1074,2,1,4,1,1,2,1,0,1,96,66,75,-9,-9.38,104557,29.26,312,106,656,312,106,656,407,0,656,744,0,0,0,0,0,0,0,0,0
MON,19:53:00,296,105,638,1039,2,1,4,1,1,2,1,0,1,93,64,75,-11,-11.83,104546,29.25,296,105,638,296,105,638,390,0,638,719,0,0,0,0,0,0,-1,0,0
MON,19:53:30,316,103,647,1066,2,1,4,1,1,2,1,0,1,95,66,75,-9,-9.47,104537,29.24,316,103,647,316,103,647,408,0,647,738,0,0,0,0,0,0,0,0,0
MON,19:54:00,328,104,635,1067,2,1,4,1,1,2,0,0,1,96,82,60,22,22.92,104559,29.24,328,104,635,328,104,635,0,0,1023,920,0,0,0,0,0,0,0,0,0
MON,19:54:30,333,104,643,1080,2,1,4,1,1,2,0,0,1,97,83,60,23,23.71,104582,29.24,333,104,643,333,104,643,0,0,1035,931,0,0,0,0,0,0,0,0,0
MON,19:55:00,287,101,662,1050,2,1,4,1,1,2,0,0,1,94,81,60,21,22.34,104603,29.23,287,101,662,287,101,662,0,0,1010,909,0,0,0,0,0,0,0,0,0
MON,19:55:30,266,101,619,986,2,1,4,1,1,2,0,0,1,88,85,60,25,28.41,104628,29.23,266,101,619,266,101,619,0,0,948,948,0,0,0,0,0,0,0,0,0
MON,19:56:00,289,101,651,1041,2,1,4,1,1,2,0,0,1,93,81,60,21,22.58,104649,29.23,289,101,651,289,101,651,0,0,1001,900,0,0,0,0,0,0,0,0,0
MON,19:56:30,276,101,639,1016,2,1,4,1,1,2,0,0,1,91,87,60,27,29.67,104676,29.23,276,101,639,276,101,639,0,0,977,977,0,0,0,0,0,0,0,0,0
MON,19:57:00,278,102,640,1020,2,1,4,1,1,2,0,0,1,91,88,60,28,30.77,104704,29.23,278,102,640,278,102,640,0,0,981,981,0,0,0,0,0,0,0,0,0
MON,19:57:30,281,101,651,1033,2,1,4,1,1,2,0,0,1,92,89,60,29,31.52,104733,29.23,281,101,651,281,101,651,0,0,993,993,0,0,0,0,0,0,0,0,0
MON,19:58:00,309,102,685,1096,2,1,4,1,1,2,0,0,1,98,85,60,25,25.51,104758,29.23,309,102,685,309,102,685,0,0,1054,948,0,0,0,0,0,0,0,0,0
MON,19:58:30,250,99,651,1000,2,1,4,1,1,2,0,0,1,90,86,60,26,28.89,104784,29.23,250,99,651,250,99,651,0,0,965,965,0,0,0,0,0,0,0,0,0
MON,19:59:00,283,100,651,1034,2,1,4,1,1,2,0,0,1,93,89,60,29,31.18,104813,29.23,283,100,651,283,100,651,0,0,995,995,0,0,0,0,0,0,0,0,0
MON,19:59:30,267,99,680,1046,2,1,4,1,1,2,0,0,1,94,81,60,21,22.34,104834,29.23,267,99,680,267,99,680,0,0,1009,908,0,0,0,0,0,0,0,0,0
MON,20:00:00,232,100,680,1012,2,1,4,1,1,2,0,0,1,91,88,60,28,30.77,104862,29.23,232,100,680,232,100,680,0,0,978,978,0,0,0,0,0,0,0,0,0
MON,20:00:30,287,100,688,1075,2,1,4,1,1,2,0,0,1,96,83,60,23,23.96,104885,29.23,287,100,688,287,100,688,0,0,1036,932,0,0,0,0,0,0,0,0,0
MON,20:01:00,276,100,652,1028,2,1,4,1,1,2,0,0,1,92,89,60,29,31.52,104914,29.23,276,100,652,276,100,652,0,0,990,990,0,0,0,0,0,0,0,0,0
MON,20:01:30,250,101,686,1037,2,1,4,1,1,2,0,0,1,93,81,60,21,22.58,104935,29.23,250,101,686,250,101,686,0,0,1001,900,0,0,0,0,0,0,0,0,0
MON,20:02:00,242,101,661,1004,2,1,4,1,1,2,0,0,1,90,87,60,27,30.00,104962,29.23,242,101,661,242,101,661,0,0,968,968,0,0,0,0,0,0,0,0,0
MON,20:02:30,285,100,659,1044,2,1,4,1,1,2,0,0,1,93,81,60,21,22.58,104983,29.23,285,100,659,285,100,659,0,0,1005,904,0,0,0,0,0,0,0,0,0
MON,20:03:00,303,97,679,1079,2,1,4,1,1,2,0,0,1,97,84,60,24,24.74,105007,29.23,303,97,679,303,97,679,0,0,1038,934,0,0,0,0,0,0,0,0,0
MON,20:03:30,260,99,688,1047,2,1,4,1,1,2,0,0,1,94,81,60,21,22.34,105028,29.22,260,99,688,260,99,688,0,0,1011,909,0,0,0,0,0,0,0,0,0
MON,20:04:00,237,98,691,1026,2,1,4,1,1,2,0,0,1,92,89,60,29,31.52,105057,29.23,237,98,691,237,98,691,0,0,992,992,0,0,0,0,0,0,0,0,0
MON,20:04:30,251,101,663,1015,2,1,4,1,1,2,0,0,1,91,88,60,28,30.77,105085,29.23,251,101,663,251,101,663,0,0,978,978,0,0,0,0,0,0,0,0,0
MON,20:05:00,260,96,665,1021,2,1,4,1,1,2,0,0,1,91,88,60,28,30.77,105113,29.23,260,96,665,260,96,665,0,0,985,985,0,0,0,0,0,0,0,0,0
MON,20:05:30,248,98,700,1046,2,1,4,1,1,2,0,0,1,94,81,60,21,22.34,105134,29.22,248,98,700,248,98,700,0,0,1011,909,0,0,0,0,0,0,0,0,0
MON,20:06:00,247,98,669,1014,2,1,4,1,1,2,0,0,1,91,88,60,28,30.77,105162,29.22,247,98,669,247,98,669,0,0,979,979,0,0,0,0,0,0,0,0,0
MON,20:06:30,253,98,678,1029,2,1,4,1,1,2,0,0,1,92,89,60,29,31.52,105191,29.23,253,98,678,253,98,678,0,0,993,993,0,0,0,0,0,0,0,0,0
MON,20:07:00,249,96,685,1030,2,1,4,1,1,2,0,0,1,92,89,60,29,31.52,105220,29.23,249,96,685,249,96,685,0,0,995,995,0,0,0,0,0,0,0,0,0
MON,20:07:30,235,96,703,1034,2,1,4,1,1,2,0,0,1,93,90,60,30,32.26,105250,29.23,235,96,703,235,96,703,0,0,1000,1000,0,0,0,0,0,0,0,0,0
MON,20:08:00,263,97,682,1042,2,1,4,1,1,2,0,0,1,93,81,60,21,22.58,105271,29.22,263,97,682,263,97,682,0,0,1005,904,0,0,0,0,0,0,0,0,0
MON,20:08:30,274,97,711,1082,2,1,4,1,1,2,0,0,1,97,84,60,24,24.74,105295,29.22,274,97,711,274,97,711,0,0,1044,939,0,0,0,0,0,0,0,0,0
MON,20:09:00,258,96,700,1054,2,1,4,1,1,2,0,0,1,94,82,60,22,23.40,105317,29.22,258,96,700,258,96,700,0,0,1018,916,0,0,0,0,0,0,0,0,0
MON,20:09:30,211,95,681,987,2,1,4,1,1,2,0,0,1,88,85,60,25,28.41,105342,29.22,211,95,681,211,95,681,0,0,955,955,0,0,0,0,0,0,0,0,0
MON,20:10:00,236,95,693,1024,2,1,4,1,1,2,0,0,1,92,89,60,29,31.52,105371,29.22,236,95,693,236,95,693,0,0,990,990,0,0,0,0,0,0,0,0,0
MON,20:10:30,248,94,704,1046,2,1,4,1,1,2,0,0,1,94,81,60,21,22.34,105392,29.22,248,94,704,248,94,704,0,0,1011,909,0,0,0,0,0,0,0,0,0
MON,20:11:00,247,95,715,1057,2,1,4,1,1,2,0,0,1,95,82,60,22,23.16,105414,29.22,247,95,715,247,95,715,0,0,1022,919,0,0,0,0,0,0,0,0,0
MON,20:11:30,252,94,707,1053,2,1,4,1,1,2,0,0,1,94,82,60,22,23.40,105436,29.22,252,94,707,252,94,707,0,0,1017,915,0,0,0,0,0,0,0,0,0
MON,20:12:00,236,94,679,1009,2,1,4,1,1,2,0,0,1,90,87,60,27,30.00,105463,29.22,236,94,679,236,94,679,0,0,975,975,0,0,0,0,0,0,0,0,0
MON,20:12:30,251,94,696,1041,2,1,4,1,1,2,0,0,1,93,81,60,21,22.58,105484,29.22,251,94,696,251,94,696,0,0,1005,904,0,0,0,0,0,0,0,0,0
MON,20:13:00,251,94,693,1038,2,1,4,1,1,2,0,0,1,93,81,60,21,22.58,105505,29.21,251,94,693,251,94,693,0,0,1002,901,0,0,0,0,0,0,0,0,0
MON,20:13:30,260,94,703,1057,2,1,4,1,1,2,0,0,1,95,82,60,22,23.16,105527,29.21,260,94,703,260,94,703,0,0,1021,918,0,0,0,0,0,0,0,0,0
MON,20:14:00,243,93,724,1060,2,1,4,1,1,2,0,0,1,95,85,60,25,26.32,105552,29.21,243,93,724,243,93,651,0,0,952,952,0,0,0,0,0,0,0,0,0
MON,20:14:30,268,94,725,1087,2,1,4,1,1,2,0,0,1,97,87,60,27,27.84,105579,29.21,268,94,725,268,94,652,0,0,977,977,0,0,0,0,0,0,0,0,0
MON,20:15:00,239,95,715,1049,2,1,4,1,1,2,0,0,1,94,82,60,22,23.40,105601,29.21,239,95,715,239,95,715,0,0,1015,913,0,0,0,0,0,0,0,0,0
MON,20:15:30,259,93,708,1060,2,1,4,1,1,2,0,0,1,95,82,60,22,23.16,105623,29.21,259,93,708,259,93,708,0,0,1024,921,0,0,0,0,0,0,0,0,0
MON,20:16:00,198,93,709,1000,2,1,4,1,1,2,0,0,1,90,87,60,27,30.00,105650,29.21,198,93,709,198,93,709,0,0,970,970,0,0,0,0,0,0,0,0,0
MON,20:16:30,232,94,713,1039,2,1,4,1,1,2,0,0,1,93,81,60,21,22.58,105671,29.21,232,94,713,232,94,713,0,0,1005,904,0,0,0,0,0,0,0,0,0
MON,20:17:00,216,94,726,1036,2,1,4,1,1,2,0,0,1,93,83,60,23,24.73,105694,29.21,216,94,726,216,94,653,0,0,931,931,0,0,0,0,0,0,0,0,0
MON,20:17:30,201,93,708,1002,2,1,4,1,1,2,0,0,1,90,87,60,27,30.00,105721,29.21,201,93,708,201,93,708,0,0,971,971,0,0,0,0,0,0,0,0,0
MON,20:18:00,209,95,689,993,2,1,4,1,1,2,0,0,1,89,86,60,26,29.21,105747,29.21,209,95,689,209,95,689,0,0,962,962,0,0,0,0,0,0,0,0,0
MON,20:18:30,253,93,714,1060,2,1,4,1,1,2,0,0,1,95,82,60,22,23.16,105769,29.20,253,93,714,253,93,714,0,0,1024,921,0,0,0,0,0,0,0,0,0
MON,20:19:00,222,94,708,1024,2,1,4,1,1,2,0,0,1,92,89,60,29,31.52,105798,29.20,222,94,708,222,94,708,0,0,991,991,0,0,0,0,0,0,0,0,0
MON,20:19:30,208,93,743,1044,2,1,4,1,1,2,0,0,1,93,84,60,24,25.81,105822,29.20,208,93,743,208,93,668,0,0,938,938,0,0,0,0,0,0,0,0,0
MON,20:20:00,221,91,736,1048,2,1,4,1,1,2,0,0,1,94,84,60,24,25.53,105846,29.20,221,91,736,221,91,662,0,0,941,941,0,0,0,0,0,0,0,0,0
MON,20:20:30,229,95,735,1059,2,1,4,1,1,2,0,0,1,95,85,60,25,26.32,105871,29.20,229,95,735,229,95,661,0,0,952,952,0,0,0,0,0,0,0,0,0
MON,20:21:00,232,90,741,1063,2,1,4,1,1,2,0,0,1,95,85,60,25,26.32,105896,29.20,232,90,741,232,90,666,0,0,955,955,0,0,0,0,0,0,0,0,0
MON,20:21:30,256,93,732,1081,2,1,4,1,1,2,0,0,1,97,87,60,27,27.84,105923,29.20,256,93,732,256,93,658,0,0,971,971,0,0,0,0,0,0,0,0,0
MON,20:22:00,209,92,730,1031,2,1,4,1,1,2,0,0,1,92,83,60,23,25.00,105946,29.20,209,92,730,209,92,657,0,0,927,927,0,0,0,0,0,0,0,0,0
MON,20:22:30,262,93,742,1097,2,1,4,1,1,2,0,0,1,98,88,60,28,28.57,105974,29.20,262,93,742,262,93,667,0,0,985,985,0,0,0,0,0,0,0,0,0
MON,20:23:00,222,91,708,1021,2,1,4,1,1,2,0,0,1,91,88,60,28,30.77,106002,29.20,222,91,708,222,91,708,0,0,988,988,0,0,0,0,0,0,0,0,0
MON,20:23:30,257,92,740,1089,2,1,4,1,1,2,0,0,1,98,88,60,28,28.57,106030,29.20,257,92,740,257,92,666,0,0,979,979,0,0,0,0,0,0,0,0,0
MON,20:24:00,237,93,714,1044,2,1,4,1,1,2,0,0,1,93,81,60,21,22.58,106051,29.20,237,93,714,237,93,714,0,0,1010,909,0,0,0,0,0,0,0,0,0
MON,20:24:30,200,94,759,1053,2,1,4,1,1,2,0,0,1,94,85,60,25,26.60,106076,29.20,200,94,759,200,94,683,0,0,947,947,0,0,1,0,0,0,0,0,0
MON,20:25:00,230,94,719,1043,2,1,4,1,1,2,0,0,1,93,81,60,21,22.58,106097,29.20,230,94,719,230,94,719,0,0,1010,909,0,0,0,0,0,0,0,0,0
MON,20:25:30,251,88,733,1072,2,1,5,1,1,2,0,0,1,96,83,63,20,20.83,106117,29.19,251,88,733,251,88,733,0,0,1037,933,0,0,0,0,0,0,0,0,0
MON,20:26:00,195,91,717,1003,2,1,5,1,1,2,0,0,1,90,87,63,24,26.67,106141,29.19,195,91,717,195,91,717,0,0,973,973,0,0,0,0,0,0,0,0,0
MON,20:26:30,210,90,724,1024,2,1,5,1,1,2,0,0,1,92,89,63,26,28.26,106167,29.19,210,90,724,210,90,724,0,0,994,994,0,0,0,0,0,0,0,0,0
MON,20:27:00,218,89,744,1051,2,1,5,1,1,2,0,0,1,94,82,63,19,20.21,106186,29.19,218,89,744,218,89,744,0,0,1020,918,0,0,0,0,0,0,0,0,0
MON,20:27:30,235,90,747,1072,2,1,5,1,1,2,0,0,1,96,84,63,21,21.88,106207,29.19,235,90,747,235,90,747,0,0,1039,935,0,0,0,0,0,0,0,0,0
MON,20:28:00,226,88,745,1059,2,1,5,1,1,2,0,0,1,95,83,63,20,21.05,106227,29.19,226,88,745,226,88,745,0,0,1027,924,0,0,0,0,0,0,0,0,0
MON,20:28:30,225,90,736,1051,2,1,5,1,1,2,0,0,1,94,82,63,19,20.21,106246,29.18,225,90,736,225,90,736,0,0,1019,917,0,0,0,0,0,0,0,0,0
MON,20:29:00,241,91,742,1074,2,1,5,1,1,2,0,0,1,96,84,63,21,21.88,106267,29.18,241,91,742,241,91,742,0,0,1039,935,0,0,0,0,0,0,0,0,0
MON,20:29:30,193,91,756,1040,2,1,5,1,1,2,0,0,1,93,81,63,18,19.35,106285,29.18,193,91,756,193,91,756,0,0,1010,909,0,0,0,0,0,0,0,0,0
MON,20:30:00,222,85,742,1049,2,1,5,1,1,2,0,0,1,94,82,63,19,20.21,106304,29.18,222,85,742,222,85,742,0,0,1017,915,0,0,0,0,0,0,0,0,0
MON,20:30:30,223,91,751,1065,2,1,5,1,1,2,0,0,1,95,83,63,20,21.05,106324,29.18,223,91,751,223,91,751,0,0,1032,928,0,0,0,0,0,0,0,0,0
MON,20:31:00,234,87,738,1059,2,1,5,1,1,2,0,0,1,95,83,63,20,21.05,106344,29.17,234,87,738,234,87,738,0,0,1026,923,0,0,0,0,0,0,0,0,0
MON,20:31:30,205,85,732,1022,2,1,5,1,1,2,0,0,1,91,89,63,26,28.57,106370,29.17,205,85,732,205,85,732,0,0,992,992,0,0,0,0,0,0,0,0,0
MON,20:32:00,225,89,746,1060,2,1,5,1,1,2,0,0,1,95,83,63,20,21.05,106390,29.17,225,89,746,225,89,746,0,0,1028,925,0,0,0,0,0,0,0,0,0
MON,20:32:30,185,91,733,1009,2,1,5,1,1,2,0,0,1,90,88,63,25,27.78,106415,29.17,185,91,733,185,91,733,0,0,980,980,0,0,0,0,0,0,0,0,0
MON,20:33:00,213,89,739,1041,2,1,5,1,1,2,0,0,1,93,81,63,18,19.35,106433,29.17,213,89,739,213,89,739,0,0,1010,909,0,0,0,0,0,0,0,0,0
MON,20:33:30,219,91,750,1060,2,1,5,1,1,2,0,0,1,95,83,63,20,21.05,106453,29.17,219,91,750,219,91,750,0,0,1028,925,0,0,0,0,0,0,0,0,0
MON,20:34:00,232,87,729,1048,2,1,5,1,1,2,0,0,1,94,82,63,19,20.21,106472,29.16,232,87,729,232,87,729,0,0,1015,913,0,0,0,0,0,0,0,0,0
MON,20:34:30,179,88,750,1017,2,1,5,1,1,2,0,0,1,91,89,63,26,28.57,106498,29.16,179,88,750,179,88,750,0,0,990,990,0,0,0,0,0,0,0,0,0
MON,20:35:00,191,91,753,1035,2,1,5,1,1,2,0,0,1,93,81,63,18,19.35,106516,29.16,191,91,753,191,91,753,0,0,1005,904,0,0,0,0,0,0,0,0,0
MON,20:35:30,192,89,773,1054,2,1,5,1,1,2,0,0,1,94,82,63,19,20.21,106535,29.16,192,89,773,192,89,773,0,0,1025,922,0,0,0,0,0,0,0,0,0
MON,20:36:00,188,85,771,1044,2,1,5,1,1,2,0,0,1,93,82,63,19,20.43,106554,29.16,188,85,771,188,85,771,0,0,1016,914,0,0,0,0,0,0,0,0,0
MON,20:36:30,203,88,752,1043,2,1,5,1,1,2,0,0,1,93,81,63,18,19.35,106572,29.15,203,88,752,203,88,752,0,0,1013,911,0,0,0,0,0,0,0,0,0
MON,20:37:00,187,90,776,1053,2,1,5,1,1,2,0,0,1,94,82,63,19,20.21,106591,29.15,187,90,776,187,90,776,0,0,1025,922,0,0,0,0,0,0,0,0,0
MON,20:37:30,195,87,776,1058,2,1,5,1,1,2,0,0,1,95,83,63,20,21.05,106611,29.15,195,87,776,195,87,776,0,0,1029,926,0,0,0,0,0,0,0,0,0
MON,20:38:00,216,88,750,1054,2,1,5,1,1,2,0,0,1,94,82,63,19,20.21,106630,29.15,216,88,750,216,88,750,0,0,1023,920,0,0,0,0,0,0,0,0,0
MON,20:38:30,169,87,759,1015,2,1,5,1,1,2,0,0,1,91,89,63,26,28.57,106656,29.15,169,87,759,169,87,759,0,0,989,989,0,0,0,0,0,0,0,0,0
MON,20:39:00,219,87,737,1043,2,1,5,1,1,2,0,0,1,93,81,63,18,19.35,106674,29.14,219,87,737,219,87,737,0,0,1012,910,0,0,0,0,0,0,0,0,0
MON,20:39:30,194,83,766,1043,2,1,5,1,1,2,0,0,1,93,82,63,19,20.43,106693,29.14,194,83,766,194,83,766,0,0,1014,912,0,0,0,0,0,0,0,0,0
MON,20:40:00,183,87,756,1026,2,1,5,1,1,2,0,0,1,92,89,63,26,28.26,106719,29.14,183,87,756,183,87,756,0,0,998,998,0,0,0,0,0,0,0,0,0
MON,20:40:30,199,88,753,1040,2,1,5,1,1,2,0,0,1,93,81,63,18,19.35,106737,29.14,199,88,753,199,88,753,0,0,1011,909,0,0,0,0,0,0,0,0,0
MON,20:41:00,214,85,756,1055,2,1,5,1,1,2,0,0,1,94,82,63,19,20.21,106756,29.14,214,85,756,214,85,756,0,0,1024,921,0,0,0,0,0,0,0,0,0
MON,20:41:30,168,88,762,1018,2,1,5,1,1,2,0,0,1,91,89,63,26,28.57,106782,29.14,168,88,762,168,88,762,0,0,992,992,0,0,0,0,0,0,0,0,0
MON,20:42:00,181,88,793,1062,2,1,5,1,1,2,0,0,1,95,83,63,20,21.05,106802,29.14,181,88,793,181,88,793,0,0,1034,930,0,0,0,0,0,0,0,0,0
MON,20:42:30,208,82,777,1067,2,1,5,1,1,2,0,0,1,96,83,63,20,20.83,106822,29.13,208,82,777,208,82,777,0,0,1037,933,0,0,0,0,0,0,0,0,0
MON,20:43:00,158,85,789,1032,2,1,5,1,1,2,0,0,1,92,81,63,18,19.57,106840,29.13,158,85,789,158,85,789,0,0,1007,906,0,0,0,0,0,0,0,0,0
MON,20:43:30,217,88,783,1088,2,1,5,1,1,2,0,0,1,97,85,63,22,22.68,106862,29.13,217,88,783,217,88,783,0,0,1057,951,0,0,0,0,0,0,0,0,0
MON,20:44:00,180,87,782,1049,2,1,5,1,1,2,0,0,1,94,82,63,19,20.21,106881,29.13,180,87,782,180,87,782,0,0,1022,919,0,0,0,0,0,0,0,0,0
MON,20:44:30,164,83,766,1013,2,1,5,1,1,2,0,0,1,91,88,63,25,27.47,106906,29.13,164,83,766,164,83,766,0,0,987,987,0,0,0,0,0,0,0,0,0
MON,20:45:00,177,88,783,1048,2,1,5,1,1,2,0,0,1,94,82,63,19,20.21,106925,29.12,177,88,783,177,88,783,0,0,1021,918,0,0,0,0,0,0,0,0,0
MON,20:45:30,192,84,776,1052,2,1,5,1,1,2,0,0,1,94,82,63,19,20.21,106944,29.12,192,84,776,192,84,776,0,0,1023,920,0,0,0,0,0,0,0,0,0
MON,20:46:00,188,89,771,1048,2,1,5,1,1,2,0,0,1,94,82,63,19,20.21,106963,29.12,188,89,771,188,89,771,0,0,1020,918,0,0,0,0,0,0,0,0,0
MON,20:46:30,187,86,797,1070,2,1,5,1,1,2,0,0,1,96,84,63,21,21.88,106984,29.12,187,86,797,187,86,797,0,0,1042,937,0,0,0,0,0,0,0,0,0
MON,20:47:00,160,88,767,1015,2,1,5,1,1,2,0,0,1,91,89,63,26,28.57,107010,29.12,160,88,767,160,88,767,0,0,990,990,0,0,0,0,0,0,0,0,0
MON,20:47:30,212,88,771,1071,2,1,5,1,1,2,0,0,1,96,84,63,21,21.88,107031,29.12,212,88,771,212,88,771,0,0,1040,936,0,0,0,0,0,0,0,0,0
MON,20:48:00,168,82,786,1036,2,1,5,1,1,2,0,0,1,93,81,63,18,19.35,107049,29.11,168,82,786,168,82,786,0,0,1010,909,0,0,0,0,0,0,0,0,0
MON,20:48:30,219,87,787,1093,2,1,5,1,1,2,0,0,1,98,85,63,22,22.45,107071,29.11,219,87,787,219,87,787,0,0,1062,955,0,0,0,0,0,0,0,0,0
MON,20:49:00,201,89,786,1076,2,1,5,1,1,2,0,0,1,96,84,63,21,21.88,107092,29.11,201,89,786,201,89,786,0,0,1046,941,0,0,0,0,0,0,0,0,0
MON,20:49:30,170,88,769,1027,2,1,5,1,1,2,0,0,1,92,81,63,18,19.57,107110,29.11,170,88,769,170,88,769,0,0,1001,900,0,0,0,0,0,0,0,0,0
MON,20:50:00,169,79,772,1020,2,1,5,1,1,2,0,0,1,91,89,63,26,28.57,107136,29.11,169,79,772,169,79,772,0,0,995,995,0,0,0,0,0,0,0,0,0
MON,20:50:30,172,85,786,1043,2,1,5,1,1,2,0,0,1,93,82,63,19,20.43,107155,29.10,172,85,786,172,85,786,0,0,1016,914,0,0,0,0,0,0,0,0,0
MON,20:51:00,166,82,781,1029,2,1,5,1,1,2,0,0,1,92,81,63,18,19.57,107173,29.10,166,82,781,166,82,781,0,0,1003,902,0,0,0,0,0,0,0,0,0
MON,20:51:30,166,84,786,1036,2,1,5,1,1,2,0,0,1,93,81,63,18,19.35,107191,29.10,166,84,786,166,84,786,0,0,1010,909,0,0,0,0,0,0,0,0,0
MON,20:52:00,192,85,784,1061,2,1,5,1,1,2,0,0,1,95,83,63,20,21.05,107211,29.10,192,85,784,192,85,784,0,0,1032,928,0,0,0,0,0,0,0,0,0
MON,20:52:30,156,83,787,1026,2,1,5,1,1,2,0,0,1,92,81,63,18,19.57,107229,29.10,156,83,787,156,83,787,0,0,1001,900,0,0,0,0,0,0,0,0,0
MON,20:53:00,179,85,786,1050,2,1,5,1,1,2,0,0,1,94,82,63,19,20.21,107248,29.09,179,85,786,179,85,786,0,0,1023,920,0,0,0,0,0,0,0,0,0
MON,20:53:30,152,80,801,1033,2,1,5,1,1,2,0,0,1,92,83,63,20,21.74,107268,29.09,152,80,801,152,80,801,0,0,928,928,0,0,0,0,0,0,0,0,0
