; MSControl_Server Game File									
; Mega Crash File									
; Andrew Stokes									
;									
;	Profit	W.cost	J.cost	D.cost					
DEMAND	2	21	24	30	4587	269	3718		
DEMAND	2	21	25	0	6653	442	4011		
DEMAND	2	21	25	30	3237	553	3778		
DEMAND	2	21	26	0	4053	339	4173		
DEMAND	2	21	26	30	5633	467	3864		
DEMAND	2	21	27	0	3838	525	4064		
DEMAND	2	21	27	30	2159	505	3521		
DEMAND	2	21	28	0	2830	475	3578		
DEMAND	2	21	28	30	8088	359	3728		
DEMAND	2	21	29	0	1244	327	4012		
DEMAND	2	21	29	30	7424	464	3904		
DEMAND	2	21	30	0	3572	512	4151		
DEMAND	2	21	30	30	2467	309	3767		
DEMAND	2	21	31	0	3434	522	3625		
DEMAND	2	21	31	30	8914	442	3914		
DEMAND	2	21	32	0	6884	411	4137		
DEMAND	2	21	32	30	3002	508	4312		
DEMAND	2	21	33	0	3852	415	3815		
DEMAND	2	21	33	30	1839	602	3526		
DEMAND	2	21	34	0	5411	423	4165		
DEMAND	2	21	34	30	6914	569	4360		
DEMAND	2	21	35	0	6231	430	3465		
DEMAND	2	21	35	30	635	436	3481		
DEMAND	2	21	36	0	7228	408	4065		
DEMAND	2	21	36	30	4713	469	3421		
DEMAND	2	21	37	0	3524	352	3709		
DEMAND	2	21	37	30	3455	396	3622		
DEMAND	2	21	38	0	7870	518	4133		
DEMAND	2	21	38	30	6532	318	3470		
DEMAND	2	21	39	0	4343	434	3536		
DEMAND	2	21	39	30	4311	392	4027		
DEMAND	2	21	40	0	8070	400	4040		
DEMAND	2	21	40	30	4246	470	4284		
DEMAND	2	21	41	0	3044	300	4252		
DEMAND	2	21	41	30	7822	472	3962		
DEMAND	2	21	42	0	6457	356	4015		
DEMAND	2	21	42	30	5449	393	3573		
DEMAND	2	21	43	0	5047	449	4151		
DEMAND	2	21	43	30	6318	507	3745		
DEMAND	2	21	44	0	5804	319	3504		
DEMAND	2	21	44	30	1660	377	3922		
DEMAND	2	21	45	0	7671	462	3750		
DEMAND	2	21	45	30	4780	473	3974		
DEMAND	2	21	46	0	5467	505	4036		
DEMAND	2	21	46	30	4345	300	3441		
DEMAND	2	21	47	0	6507	516	4346		
DEMAND	2	21	47	30	6873	374	3958		
DEMAND	2	21	48	0	6593	570	4338		
DEMAND	2	21	48	30	8125	603	3780		
DEMAND	2	21	49	0	1605	382	3279		
DEMAND	2	21	49	30	3120	345	3730		
DEMAND	2	21	50	0	4743	434	4019		
DEMAND	2	21	50	30	3988	624	4158		
DEMAND	2	21	51	0	2728	361	4079		
DEMAND	2	21	51	30	6748	583	3785		
DEMAND	2	21	52	0	7202	332	3839		
DEMAND	2	21	52	30	2309	603	3749		
DEMAND	2	21	53	0	5193	518	4025		
DEMAND	2	21	53	30	4508	316	3913		
DEMAND	2	21	54	0	1635	448	3826		
DEMAND	2	21	54	30	2952	468	3923		
DEMAND	2	21	55	0	2577	564	3967		
DEMAND	2	21	55	30	1783	449	4195		
DEMAND	2	21	56	0	3031	584	3673		
DEMAND	2	21	56	30	5128	359	3465		
DEMAND	2	21	57	0	5514	472	3619		
DEMAND	2	21	57	30	3001	457	3924		
DEMAND	2	21	58	0	6643	376	3798		
DEMAND	2	21	58	30	4275	435	3931		
DEMAND	2	21	59	0	6147	374	3299		
DEMAND	2	21	59	30	3395	329	3397		
DEMAND	2	22	0	0	1735	465	3602		
DEMAND	2	22	0	30	3624	436	4106		
DEMAND	2	22	1	0	3285	430	4020		
DEMAND	2	22	1	30	5085	452	3417		
DEMAND	2	22	2	0	4099	437	4033		
DEMAND	2	22	2	30	4858	349	3493		
DEMAND	2	22	3	0	1772	371	3595		
DEMAND	2	22	3	30	2332	506	3782		
DEMAND	2	22	4	0	4512	520	3311		
DEMAND	2	22	4	30	4275	496	3587		
DEMAND	2	22	5	0	5426	551	3809		
DEMAND	2	22	5	30	4372	529	3584		
DEMAND	2	22	6	0	4501	518	3622		
DEMAND	2	22	6	30	4763	528	3820		
DEMAND	2	22	7	0	4617	563	3664		
DEMAND	2	22	7	30	6219	530	4130		
DEMAND	2	22	8	0	4646	490	3618		
DEMAND	2	22	8	30	4799	388	3432		
DEMAND	2	22	9	0	5965	428	3847		
DEMAND	2	22	9	30	3357	534	4156		
DEMAND	2	22	10	0	4283	567	3869		
DEMAND	2	22	10	30	5015	400	3977		
DEMAND	2	22	11	0	5514	345	3448		
DEMAND	2	22	11	30	4604	524	3286		
DEMAND	2	22	12	0	6122	489	4071		
DEMAND	2	22	12	30	5928	371	4134		
DEMAND	2	22	13	0	3181	329	4260		
DEMAND	2	22	13	30	3285	586	3448		
DEMAND	2	22	14	0	2536	597	4057		
DEMAND	2	22	14	30	5807	436	3446		
DEMAND	2	22	15	0	5159	311	3405		
DEMAND	2	22	15	30	4948	432	4027		
DEMAND	2	22	16	0	5907	397	3440		
DEMAND	2	22	16	30	2239	556	3899		
DEMAND	2	22	17	0	2052	671	3171		
DEMAND	2	22	17	30	3598	452	3507		
DEMAND	2	22	18	0	5368	464	3301		
DEMAND	2	22	18	30	2351	410	3738		
DEMAND	2	22	19	0	3311	497	3810		
DEMAND	2	22	19	30	1193	484	3572		
DEMAND	2	22	20	0	3150	402	3454		
DEMAND	2	22	20	30	4358	617	3869		
DEMAND	2	22	21	0	6361	521	3848		
DEMAND	2	22	21	30	4981	658	4092		
DEMAND	2	22	22	0	5763	438	3684		
DEMAND	2	22	22	30	7168	584	3856		
DEMAND	2	22	23	0	5078	514	3908		
DEMAND	2	22	23	30	4806	599	3697		
DEMAND	2	22	24	0	2793	430	3661		
DEMAND	2	22	24	30	4668	386	3364		
DEMAND	2	22	25	0	4441	515	3496		
DEMAND	2	22	25	30	5098	427	3986		
DEMAND	2	22	26	0	4210	537	3595		
DEMAND	2	22	26	30	4850	732	3222		
DEMAND	2	22	27	0	3232	336	3315		
DEMAND	2	22	27	30	4278	533	3858		
DEMAND	2	22	28	0	4162	608	3958		
DEMAND	2	22	28	30	2261	437	3683		
DEMAND	2	22	29	0	4462	737	3952		
DEMAND	2	22	29	30	2509	627	3366		
DEMAND	2	22	30	0	4128	517	3705		
DEMAND	2	22	30	30	4031	588	3435		
DEMAND	2	22	31	0	3985	543	4069		
DEMAND	2	22	31	30	4097	637	4196		
DEMAND	2	22	32	0	3312	591	3942		
DEMAND	2	22	32	30	2083	530	3915		
DEMAND	2	22	33	0	5835	645	3330		
DEMAND	2	22	33	30	3252	503	3521		
DEMAND	2	22	34	0	4329	496	4106		
DEMAND	2	22	34	30	4266	710	3980		
DEMAND	2	22	35	0	3605	282	3701		
DEMAND	2	22	35	30	3942	566	3874		
DEMAND	2	22	36	0	3328	695	3904		
DEMAND	2	22	36	30	3753	627	3188		
DEMAND	2	22	37	0	3529	377	3375		
DEMAND	2	22	37	30	4235	619	4080		
DEMAND	2	22	38	0	3326	533	3414		
DEMAND	2	22	38	30	3322	674	3788		
DEMAND	2	22	39	0	4159	369	4047		
DEMAND	2	22	39	30	4089	527	3599		
DEMAND	2	22	40	0	5142	491	2999		
DEMAND	2	22	40	30	5795	554	3261		
DEMAND	2	22	41	0	2421	455	3830		
DEMAND	2	22	41	30	2249	709	3540		
DEMAND	2	22	42	0	2153	621	3707		
DEMAND	2	22	42	30	2819	504	4110		
DEMAND	2	22	43	0	4918	432	3092		
DEMAND	2	22	43	30	4497	440	3871		
DEMAND	2	22	44	0	3412	441	3533		
DEMAND	2	22	44	30	3368	494	3795		
DEMAND	2	22	45	0	3098	723	3046		
DEMAND	2	22	45	30	3362	734	3289		
DEMAND	2	22	46	0	3291	753	3496		
DEMAND	2	22	46	30	2270	775	3764		
DEMAND	2	22	47	0	3240	621	3199		
DEMAND	2	22	47	30	3022	781	2865		
DEMAND	2	22	48	0	3807	574	3272		
DEMAND	2	22	48	30	2779	587	3685		
DEMAND	2	22	49	0	2715	656	3710		
DEMAND	2	22	49	30	1773	467	3282		
DEMAND	2	22	50	0	5331	412	3887		
DEMAND	2	22	50	30	1998	511	3506		
DEMAND	2	22	51	0	4098	664	3139		
DEMAND	2	22	51	30	4169	690	3748		
DEMAND	2	22	52	0	3961	634	3175		
DEMAND	2	22	52	30	3139	430	3505		
DEMAND	2	22	53	0	1922	440	3339		
DEMAND	2	22	53	30	2344	787	3899		
DEMAND	2	22	54	0	3863	551	2855		
DEMAND	2	22	54	30	3044	554	3518		
DEMAND	2	22	55	0	4554	403	4084		
DEMAND	2	22	55	30	4244	669	3756		
DEMAND	2	22	56	0	4697	732	2984		
DEMAND	2	22	56	30	3618	633	3861		
DEMAND	2	22	57	0	2942	347	3369		
DEMAND	2	22	57	30	4442	597	3311		
DEMAND	2	22	58	0	4033	432	3191		
DEMAND	2	22	58	30	4119	428	3313		
DEMAND	2	22	59	0	3095	653	3826		
DEMAND	2	22	59	30	3518	632	3490		
DEMAND	2	23	0	0	3275	581	3719		
DEMAND	2	23	0	30	4075	591	3216		
DEMAND	2	23	1	0	3702	552	3034		
DEMAND	2	23	1	30	3116	420	3573		
DEMAND	2	23	2	0	4260	408	3308		
DEMAND	2	23	2	30	3473	829	3143		
DEMAND	2	23	3	0	3770	757	3112		
DEMAND	2	23	3	30	2072	585	3755		
DEMAND	2	23	4	0	4872	541	3348		
DEMAND	2	23	4	30	3124	683	2954		
DEMAND	2	23	5	0	2927	552	3655		
DEMAND	2	23	5	30	2903	682	3540		
DEMAND	2	23	6	0	2956	721	3235		
DEMAND	2	23	6	30	2807	525	3231		
DEMAND	2	23	7	0	3407	714	3845		
DEMAND	2	23	7	30	3650	754	3343		
DEMAND	2	23	8	0	4129	810	3310		
DEMAND	2	23	8	30	3636	840	2973		
DEMAND	2	23	9	0	3367	663	3102		
DEMAND	2	23	9	30	2236	589	2939		
DEMAND	2	23	10	0	2818	622	3389		
DEMAND	2	23	10	30	3425	639	2977		
DEMAND	2	23	11	0	2052	558	3958		
DEMAND	2	23	11	30	2501	859	3212		
DEMAND	2	23	12	0	3739	712	2939		
DEMAND	2	23	12	30	3520	482	3291		
DEMAND	2	23	13	0	3275	848	3118		
DEMAND	2	23	13	30	3524	553	3796		
DEMAND	2	23	14	0	2747	582	3293		
DEMAND	2	23	14	30	3562	701	3271		
DEMAND	2	23	15	0	3403	638	3199		
DEMAND	2	23	15	30	2738	722	2716		
DEMAND	2	23	16	0	4368	937	3096		
DEMAND	2	23	16	30	3203	836	2957		
DEMAND	2	23	17	0	3290	414	3477		
DEMAND	2	23	17	30	3485	999	3288		
DEMAND	2	23	18	0	2872	904	3296		
DEMAND	2	23	18	30	3509	782	2585		
DEMAND	2	23	19	0	3753	643	2873		
DEMAND	2	23	19	30	2992	579	2886		
DEMAND	2	23	20	0	2213	965	2896		
DEMAND	2	23	20	30	3769	897	3020		
DEMAND	2	23	21	0	4165	1002	3262		
DEMAND	2	23	21	30	2510	1027	2950		
DEMAND	2	23	22	0	3178	1068	3259		
DEMAND	2	23	22	30	3858	1010	3029		
DEMAND	2	23	23	0	3586	563	2677		
DEMAND	2	23	23	30	3298	659	2839		
DEMAND	2	23	24	0	3030	795	3310		
DEMAND	2	23	24	30	2986	738	3657		
DEMAND	2	23	25	0	3236	846	3129		
DEMAND	2	23	25	30	4046	629	3499		
DEMAND	2	23	26	0	2897	996	3153		
DEMAND	2	23	26	30	2581	849	3158		
DEMAND	2	23	27	0	2692	760	2772		
DEMAND	2	23	27	30	2951	835	2613		
DEMAND	2	23	28	0	2495	1161	2874		
DEMAND	2	23	28	30	2742	609	3317		
DEMAND	2	23	29	0	2929	678	2954		
DEMAND	2	23	29	30	3453	660	3242		
DEMAND	2	23	30	0	3722	646	2914		
DEMAND	2	23	30	30	2982	1138	2468		
DEMAND	2	23	31	0	3452	698	3570		
DEMAND	2	23	31	30	2868	981	3117		
DEMAND	2	23	32	0	3382	676	3478		
DEMAND	2	23	32	30	3449	594	3352		
DEMAND	2	23	33	0	4080	625	3049		
DEMAND	2	23	33	30	3488	999	3571		
DEMAND	2	23	34	0	3873	966	3128		
DEMAND	2	23	34	30	3259	1036	2554		
DEMAND	2	23	35	0	2793	1167	3050		
DEMAND	2	23	35	30	3335	1047	3015		
DEMAND	2	23	36	0	2078	788	3199		
DEMAND	2	23	36	30	2640	614	2739		
DEMAND	2	23	37	0	2664	992	2898		
DEMAND	2	23	37	30	3012	648	3203		
DEMAND	2	23	38	0	2156	838	2568		
DEMAND	2	23	38	30	3710	994	3165		
DEMAND	2	23	39	0	2781	1243	2721		
DEMAND	2	23	39	30	2931	846	3030		
DEMAND	2	23	40	0	3265	755	2680		
DEMAND	2	23	40	30	1995	1318	2686		
DEMAND	2	23	41	0	2858	1183	3078		
DEMAND	2	23	41	30	3311	1342	2701		
DEMAND	2	23	42	0	2715	1415	2511		
DEMAND	2	23	42	30	3591	1042	3206		
DEMAND	2	23	43	0	3104	668	3180		
DEMAND	2	23	43	30	2823	1247	3456		
DEMAND	2	23	44	0	3002	1173	2477		
DEMAND	2	23	44	30	3534	1403	2595		
DEMAND	2	23	45	0	3749	1059	3161		
DEMAND	2	23	45	30	3133	827	3111		
DEMAND	2	23	46	0	2666	1316	2729		
DEMAND	2	23	46	30	2599	1375	3235		
DEMAND	2	23	47	0	2149	1194	2806		
DEMAND	2	23	47	30	3169	1321	2490		
DEMAND	2	23	48	0	2685	1187	2703		
DEMAND	2	23	48	30	2893	1486	3233		
DEMAND	2	23	49	0	2531	1399	3312		
DEMAND	2	23	49	30	3178	1550	2972		
DEMAND	2	23	50	0	2893	1011	2629		
DEMAND	2	23	50	30	2952	1052	2731		
DEMAND	2	23	51	0	3124	934	2459		
DEMAND	2	23	51	30	3178	1185	3090		
DEMAND	2	23	52	0	2954	1364	2452		
DEMAND	2	23	52	30	3405	1207	3261		
DEMAND	2	23	53	0	2279	1117	2580		
DEMAND	2	23	53	30	2187	1507	2710		
DEMAND	2	23	54	0	2529	1503	2983		
DEMAND	2	23	54	30	3128	1283	2921		
DEMAND	2	23	55	0	3092	1110	2558		
DEMAND	2	23	55	30	2258	1111	2811		
DEMAND	2	23	56	0	2196	1281	3129		
DEMAND	2	23	56	30	2968	1340	3033		
DEMAND	2	23	57	0	3595	1385	2410		
DEMAND	2	23	57	30	3451	1257	3201		
DEMAND	2	23	58	0	2667	1351	3026		
DEMAND	2	23	58	30	2608	1570	2328		
DEMAND	2	23	59	0	3461	1840	3007		
DEMAND	2	23	59	30	2766	1427	2765		
DEMAND	3	0	0	0	1160	1226	2385		
DEMAND	3	0	0	30	967	1569	2431		
DEMAND	3	0	1	0	1075	1281	2589		
DEMAND	3	0	1	30	1043	1518	2357		
DEMAND	3	0	2	0	838	1127	2481		
DEMAND	3	0	2	30	1012	1371	2646		
DEMAND	3	0	3	0	1087	1332	2445		
DEMAND	3	0	3	30	949	1590	2626		
DEMAND	3	0	4	0	1095	1427	2727		
DEMAND	3	0	4	30	1047	1250	2403		
DEMAND	3	0	5	0	1143	1633	2691		
DEMAND	3	0	5	30	967	1582	2529		
DEMAND	3	0	6	0	968	1149	2496		
DEMAND	3	0	6	30	1087	1659	2195		
DEMAND	3	0	7	0	939	1219	2465		
DEMAND	3	0	7	30	1017	1409	2459		
DEMAND	3	0	8	0	1000	1353	2340		
DEMAND	3	0	8	30	963	1128	2599		
DEMAND	3	0	9	0	940	1283	2512		
DEMAND	3	0	9	30	978	1197	2597		
DEMAND	3	0	10	0	927	1661	2449		
DEMAND	3	0	10	30	1007	1585	2611		
DEMAND	3	0	11	0	1091	1365	2573		
DEMAND	3	0	11	30	837	1308	2491		
DEMAND	3	0	12	0	1006	1310	2561		
DEMAND	3	0	12	30	973	1600	2225		
DEMAND	3	0	13	0	1023	1358	2491		
DEMAND	3	0	13	30	881	1406	2538		
DEMAND	3	0	14	0	1023	1309	2323		
DEMAND	3	0	14	30	929	1354	2527		
DEMAND	3	0	15	0	1030	1577	2621		
DEMAND	3	0	15	30	967	1289	2299		
DEMAND	3	0	16	0	936	1478	2330		
DEMAND	3	0	16	30	900	1518	2408		
DEMAND	3	0	17	0	921	1332	2506		
DEMAND	3	0	17	30	914	1162	2413		
DEMAND	3	0	18	0	999	1596	2460		
DEMAND	3	0	18	30	882	1297	2434		
DEMAND	3	0	19	0	819	1411	2504		
DEMAND	3	0	19	30	990	1399	2524		
DEMAND	3	0	20	0	977	1349	2544		
DEMAND	3	0	20	30	914	1281	2343		
DEMAND	3	0	21	0	954	1290	2601		
DEMAND	3	0	21	30	834	1826	2479		
DEMAND	3	0	22	0	972	1714	2507		
DEMAND	3	0	22	30	1002	1373	2244		
DEMAND	3	0	23	0	801	1501	2172		
DEMAND	3	0	23	30	912	1604	2154		
DEMAND	3	0	24	0	881	1307	2269		
DEMAND	3	0	24	30	945	1609	2296		
DEMAND	3	0	25	0	815	1597	2294		
DEMAND	3	0	25	30	865	1570	2426		
DEMAND	3	0	26	0	897	1549	2343		
DEMAND	3	0	26	30	905	1482	2591		
DEMAND	3	0	27	0	960	1464	2455		
DEMAND	3	0	27	30	966	1626	2479		
DEMAND	3	0	28	0	890	2021	2588		
DEMAND	3	0	28	30	852	1838	2532		
DEMAND	3	0	29	0	854	1805	2374		
DEMAND	3	0	29	30	825	1603	2096		
DEMAND	3	0	30	0	861	1937	2584		
DEMAND	3	0	30	30	867	1556	2356		
DEMAND	3	0	31	0	870	1571	2536		
DEMAND	3	0	31	30	834	1726	2325		
DEMAND	3	0	32	0	913	1454	2555		
DEMAND	3	0	32	30	875	1549	2311		
DEMAND	3	0	33	0	874	1455	2530		
DEMAND	3	0	33	30	849	1644	2410		
DEMAND	3	0	34	0	846	1870	2196		
DEMAND	3	0	34	30	878	1767	2328		
DEMAND	3	0	35	0	911	1575	2444		
DEMAND	3	0	35	30	866	1417	2483		
DEMAND	3	0	36	0	870	1587	2144		
DEMAND	3	0	36	30	854	1740	2473		
DEMAND	3	0	37	0	934	1440	2145		
DEMAND	3	0	37	30	848	1584	2369		
DEMAND	3	0	38	0	817	1627	2218		
DEMAND	3	0	38	30	826	1617	2382		
DEMAND	3	0	39	0	813	1911	2380		
DEMAND	3	0	39	30	876	1616	2335		
DEMAND	3	0	40	0	828	1562	2528		
DEMAND	3	0	40	30	818	1678	2116		
DEMAND	3	0	41	0	772	1764	2121		
DEMAND	3	0	41	30	822	1592	2259		
DEMAND	3	0	42	0	798	1785	2108		
DEMAND	3	0	42	30	778	1622	2324		
DEMAND	3	0	43	0	860	1924	2172		
DEMAND	3	0	43	30	779	1940	2016		
DEMAND	3	0	44	0	825	1933	2407		
DEMAND	3	0	44	30	861	1821	2199		
DEMAND	3	0	45	0	852	2196	2172		
DEMAND	3	0	45	30	864	1445	2180		
DEMAND	3	0	46	0	788	1992	2301		
DEMAND	3	0	46	30	732	1737	2184		
DEMAND	3	0	47	0	845	2018	2043		
DEMAND	3	0	47	30	776	1478	2536		
DEMAND	3	0	48	0	787	1695	2388		
DEMAND	3	0	48	30	763	2270	2005		
DEMAND	3	0	49	0	820	2086	2530		
DEMAND	3	0	49	30	819	2041	2464		
DEMAND	3	0	50	0	719	1564	2350		
DEMAND	3	0	50	30	778	1825	2447		
DEMAND	3	0	51	0	775	1939	2388		
DEMAND	3	0	51	30	788	1797	2129		
DEMAND	3	0	52	0	801	1787	2453		
DEMAND	3	0	52	30	842	1860	2280		
DEMAND	3	0	53	0	765	1807	2066		
DEMAND	3	0	53	30	812	2093	2283		
DEMAND	3	0	54	0	827	2405	2487		
DEMAND	3	0	54	30	696	1689	2323		
DEMAND	3	0	55	0	778	2104	2139		
DEMAND	3	0	55	30	793	2219	2421		
DEMAND	3	0	56	0	789	1857	2285		
DEMAND	3	0	56	30	816	2008	2099		
DEMAND	3	0	57	0	684	2084	1966		
DEMAND	3	0	57	30	776	2022	2162		
DEMAND	3	0	58	0	687	2127	2329		
DEMAND	3	0	58	30	765	1801	2050		
DEMAND	3	0	59	0	701	2162	2289		
DEMAND	3	0	59	30	710	2148	2223		
DEMAND	3	1	0	0	775	2345	2191		
DEMAND	3	1	0	30	789	2182	2235		
DEMAND	3	1	1	0	694	1945	2084		
DEMAND	3	1	1	30	738	2244	2170		
DEMAND	3	1	2	0	746	2039	2179		
DEMAND	3	1	2	30	685	2419	2311		
DEMAND	3	1	3	0	769	2269	2305		
DEMAND	3	1	3	30	733	2016	2436		
DEMAND	3	1	4	0	713	1834	2394		
DEMAND	3	1	4	30	767	1968	2297		
DEMAND	3	1	5	0	699	2077	2171		
DEMAND	3	1	5	30	749	1972	2484		
DEMAND	3	1	6	0	754	2386	2369		
DEMAND	3	1	6	30	735	2377	2397		
DEMAND	3	1	7	0	775	2045	2205		
DEMAND	3	1	7	30	730	1955	2282		
DEMAND	3	1	8	0	756	1913	2023		
DEMAND	3	1	8	30	668	2100	1993		
DEMAND	3	1	9	0	708	2363	2300		
DEMAND	3	1	9	30	668	2046	2355		
DEMAND	3	1	10	0	746	2201	2192		
DEMAND	3	1	10	30	707	2265	2133		
DEMAND	3	1	11	0	680	2241	2365		
DEMAND	3	1	11	30	688	2307	2135		
DEMAND	3	1	12	0	734	2018	2268		
DEMAND	3	1	12	30	688	2015	2181		
DEMAND	3	1	13	0	752	1865	2396		
DEMAND	3	1	13	30	686	2006	2212		
DEMAND	3	1	14	0	663	1964	1975		
DEMAND	3	1	14	30	780	2014	2326		
DEMAND	3	1	15	0	724	2172	2079		
DEMAND	3	1	15	30	751	2152	2382		
DEMAND	3	1	16	0	685	2257	1966		
DEMAND	3	1	16	30	639	2458	2322		
DEMAND	3	1	17	0	664	2047	2150		
DEMAND	3	1	17	30	613	2144	2300		
DEMAND	3	1	18	0	675	2359	2175		
DEMAND	3	1	18	30	742	2294	2362		
DEMAND	3	1	19	0	584	2334	2090		
DEMAND	3	1	19	30	657	2464	2104		
DEMAND	3	1	20	0	721	2257	2400		
DEMAND	3	1	20	30	732	1908	2316		
DEMAND	3	1	21	0	690	2242	2176		
DEMAND	3	1	21	30	761	2427	2262		
DEMAND	3	1	22	0	701	2366	2314		
DEMAND	3	1	22	30	716	2177	2096		
DEMAND	3	1	23	0	656	2378	2292		
DEMAND	3	1	23	30	713	2609	1999		
DEMAND	3	1	24	0	685	2567	2287		
DEMAND	3	1	24	30	687	2582	2111		
DEMAND	3	1	25	0	660	2505	2338		
DEMAND	3	1	25	30	650	2447	2052		
DEMAND	3	1	26	0	671	2400	2353		
DEMAND	3	1	26	30	744	2364	2097		
DEMAND	3	1	27	0	680	2334	2329		
DEMAND	3	1	27	30	580	2861	2206		
DEMAND	3	1	28	0	603	2267	2341		
DEMAND	3	1	28	30	675	2805	2141		
DEMAND	3	1	29	0	625	2342	2199		
DEMAND	3	1	29	30	620	2505	2193		
DEMAND	3	1	30	0	659	2279	2055		
DEMAND	3	1	30	30	606	2122	2069		
DEMAND	3	1	31	0	561	2774	2131		
DEMAND	3	1	31	30	526	2571	1911		
DEMAND	3	1	32	0	584	2469	2386		
DEMAND	3	1	32	30	565	2664	2500		
DEMAND	3	1	33	0	628	2473	2012		
DEMAND	3	1	33	30	551	2654	2282		
DEMAND	3	1	34	0	631	2316	2187		
DEMAND	3	1	34	30	616	2407	2263		
DEMAND	3	1	35	0	705	2780	2230		
DEMAND	3	1	35	30	626	2832	2260		
DEMAND	3	1	36	0	595	2738	2271		
DEMAND	3	1	36	30	579	2388	2271		
DEMAND	3	1	37	0	608	2522	2294		
DEMAND	3	1	37	30	661	2520	2113		
DEMAND	3	1	38	0	586	2381	2057		
DEMAND	3	1	38	30	720	2478	2182		
DEMAND	3	1	39	0	627	2362	2135		
DEMAND	3	1	39	30	512	2270	2077		
DEMAND	3	1	40	0	650	2710	2398		
DEMAND	3	1	40	30	576	2561	2273		
DEMAND	3	1	41	0	637	2737	2457		
DEMAND	3	1	41	30	652	3019	2176		
DEMAND	3	1	42	0	728	2570	2177		
DEMAND	3	1	42	30	579	2709	2156		
DEMAND	3	1	43	0	633	2907	2293		
DEMAND	3	1	43	30	657	2974	1982		
DEMAND	3	1	44	0	617	3045	2298		
DEMAND	3	1	44	30	565	3047	2252		
DEMAND	3	1	45	0	513	2645	2322		
DEMAND	3	1	45	30	612	2839	2181		
DEMAND	3	1	46	0	635	2684	2502		
DEMAND	3	1	46	30	610	2850	2138		
DEMAND	3	1	47	0	468	2654	2397		
DEMAND	3	1	47	30	479	3117	2240		
DEMAND	3	1	48	0	547	2787	2032		
DEMAND	3	1	48	30	601	2711	2127		
DEMAND	3	1	49	0	637	3016	2190		
DEMAND	3	1	49	30	653	2943	2235		
DEMAND	3	1	50	0	668	2826	1893		
DEMAND	3	1	50	30	645	2752	2245		
DEMAND	3	1	51	0	567	2984	2214		
DEMAND	3	1	51	30	573	3040	2099		
DEMAND	3	1	52	0	654	2655	2605		
DEMAND	3	1	52	30	474	3038	2206		
DEMAND	3	1	53	0	562	2774	2117		
DEMAND	3	1	53	30	621	2987	2300		
DEMAND	3	1	54	0	600	2961	2164		
DEMAND	3	1	54	30	655	3115	2365		
DEMAND	3	1	55	0	726	3374	1966		
DEMAND	3	1	55	30	536	3156	1962		
DEMAND	3	1	56	0	607	3089	2127		
DEMAND	3	1	56	30	574	2947	2440		
DEMAND	3	1	57	0	486	2792	2232		
DEMAND	3	1	57	30	624	3255	2233		
DEMAND	3	1	58	0	629	3047	2224		
DEMAND	3	1	58	30	537	3148	2148		
DEMAND	3	1	59	0	528	3444	2329		
DEMAND	3	1	59	30	650	3071	2115		
DEMAND	3	2	0	0	612	3129	2258		
DEMAND	3	2	0	30	498	3160	2236		
DEMAND	3	2	1	0	593	2939	2104		
DEMAND	3	2	1	30	483	3280	1992		
DEMAND	3	2	2	0	601	3014	2086		
DEMAND	3	2	2	30	608	3176	2564		
DEMAND	3	2	3	0	539	3357	1976		
DEMAND	3	2	3	30	558	3476	2160		
DEMAND	3	2	4	0	476	2939	2043		
DEMAND	3	2	4	30	651	3415	2555		
DEMAND	3	2	5	0	652	3195	2225		
DEMAND	3	2	5	30	544	3025	2672		
DEMAND	3	2	6	0	480	3261	2404		
DEMAND	3	2	6	30	616	3201	2365		
DEMAND	3	2	7	0	480	3302	2568		
DEMAND	3	2	7	30	606	3017	2434		
DEMAND	3	2	8	0	634	3493	2635		
DEMAND	3	2	8	30	537	3267	2554		
DEMAND	3	2	9	0	537	3256	2464		
DEMAND	3	2	9	30	536	2847	2070		
DEMAND	3	2	10	0	577	3557	2433		
DEMAND	3	2	10	30	627	3155	2118		
DEMAND	3	2	11	0	549	3288	2507		
DEMAND	3	2	11	30	575	3073	2220		
DEMAND	3	2	12	0	638	3141	2292		
DEMAND	3	2	12	30	620	3293	2653		
DEMAND	3	2	13	0	571	3472	2128		
DEMAND	3	2	13	30	547	3190	2450		
DEMAND	3	2	14	0	642	3313	2345		
DEMAND	3	2	14	30	614	3310	2348		
DEMAND	3	2	15	0	635	3439	2271		
DEMAND	3	2	15	30	509	3046	2220		
DEMAND	3	2	16	0	452	3143	2042		
DEMAND	3	2	16	30	655	3383	2553		
DEMAND	3	2	17	0	570	3389	2311		
DEMAND	3	2	17	30	511	3191	2155		
DEMAND	3	2	18	0	518	3550	2240		
DEMAND	3	2	18	30	518	3641	2762		
DEMAND	3	2	19	0	614	3013	2187		
DEMAND	3	2	19	30	552	3837	2415		
DEMAND	3	2	20	0	511	3300	2181		
DEMAND	3	2	20	30	571	3575	2399		
DEMAND	3	2	21	0	490	3666	2683		
DEMAND	3	2	21	30	601	3172	2057		
DEMAND	3	2	22	0	499	3709	2437		
DEMAND	3	2	22	30	536	3048	2498		
DEMAND	3	2	23	0	672	3750	2395		
DEMAND	3	2	23	30	427	3735	2615		
DEMAND	3	2	24	0	577	3576	2101		
DEMAND	3	2	24	30	419	3217	2603		
DEMAND	3	2	25	0	501	3544	2288		
DEMAND	3	2	25	30	634	3811	2534		
