; MSControl_Server Game File									
; Apr 6th									
; Andrew Stokes									
;									
;	Profit	W.cost	J.cost	D.cost					
DEMAND	2	0	44	0	267	752	1010		
DEMAND	2	0	44	30	259	632	1056		
DEMAND	2	0	45	0	268	712	1073		
DEMAND	2	0	45	30	254	585	1013		
DEMAND	2	0	46	0	251	670	1008		
DEMAND	2	0	46	30	265	693	1029		
DEMAND	2	0	47	0	249	660	1051		
DEMAND	2	0	47	30	260	754	1022		
DEMAND	2	0	48	0	262	723	1029		
DEMAND	2	0	48	30	255	755	1005		
DEMAND	2	0	49	0	260	645	1042		
DEMAND	2	0	49	30	268	703	1005		
DEMAND	2	0	50	0	252	671	978		
DEMAND	2	0	50	30	252	617	1025		
DEMAND	2	0	51	0	250	660	1005		
DEMAND	2	0	51	30	260	730	1013		
DEMAND	2	0	52	0	252	823	963		
DEMAND	2	0	52	30	246	643	1040		
DEMAND	2	0	53	0	254	839	1020		
DEMAND	2	0	53	30	257	711	1002		
DEMAND	2	0	54	0	242	761	1004		
DEMAND	2	0	54	30	262	732	1027		
DEMAND	2	0	55	0	259	739	1002		
DEMAND	2	0	55	30	254	808	1019		
DEMAND	2	0	56	0	241	630	982		
DEMAND	2	0	56	30	254	671	986		
DEMAND	2	0	57	0	243	749	1029		
DEMAND	2	0	57	30	232	719	969		
DEMAND	2	0	58	0	239	845	1013		
DEMAND	2	0	58	30	236	650	998		
DEMAND	2	0	59	0	239	746	1016		
DEMAND	2	0	59	30	248	793	1018		
DEMAND	2	1	0	0	246	701	961		
DEMAND	2	1	0	30	229	826	1010		
DEMAND	2	1	1	0	246	743	991		
DEMAND	2	1	1	30	223	783	1042		
DEMAND	2	1	2	0	240	852	966		
DEMAND	2	1	2	30	241	847	1003		
DEMAND	2	1	3	0	244	815	1011		
DEMAND	2	1	3	30	232	816	1009		
DEMAND	2	1	4	0	223	761	974		
DEMAND	2	1	4	30	231	773	1020		
DEMAND	2	1	5	0	227	738	1031		
DEMAND	2	1	5	30	232	840	965		
DEMAND	2	1	6	0	223	848	1011		
DEMAND	2	1	6	30	223	747	1025		
DEMAND	2	1	7	0	239	706	1030		
DEMAND	2	1	7	30	226	677	982		
DEMAND	2	1	8	0	233	730	975		
DEMAND	2	1	8	30	229	717	1034		
DEMAND	2	1	9	0	218	788	995		
DEMAND	2	1	9	30	244	858	994		
DEMAND	2	1	10	0	216	787	996		
DEMAND	2	1	10	30	235	871	1043		
DEMAND	2	1	11	0	224	843	1033		
DEMAND	2	1	11	30	215	781	988		
DEMAND	2	1	12	0	224	929	954		
DEMAND	2	1	12	30	233	833	1039		
DEMAND	2	1	13	0	224	902	1028		
DEMAND	2	1	13	30	208	810	997		
DEMAND	2	1	14	0	221	680	1002		
DEMAND	2	1	14	30	242	856	1006		
DEMAND	2	1	15	0	233	940	999		
DEMAND	2	1	15	30	217	894	1001		
DEMAND	2	1	16	0	215	952	974		
DEMAND	2	1	16	30	235	869	1016		
DEMAND	2	1	17	0	219	995	1048		
DEMAND	2	1	17	30	231	846	1014		
DEMAND	2	1	18	0	221	994	959		
DEMAND	2	1	18	30	220	894	998		
DEMAND	2	1	19	0	219	874	999		
DEMAND	2	1	19	30	218	855	1000		
DEMAND	2	1	20	0	197	822	1018		
DEMAND	2	1	20	30	212	813	987		
DEMAND	2	1	21	0	206	912	1002		
DEMAND	2	1	21	30	220	961	1006		
DEMAND	2	1	22	0	192	807	999		
DEMAND	2	1	22	30	208	911	1034		
DEMAND	2	1	23	0	205	871	941		
DEMAND	2	1	23	30	228	932	988		
DEMAND	2	1	24	0	221	943	983		
DEMAND	2	1	24	30	221	827	1002		
DEMAND	2	1	25	0	209	878	1007		
DEMAND	2	1	25	30	202	950	973		
DEMAND	2	1	26	0	202	922	967		
DEMAND	2	1	26	30	190	868	1003		
DEMAND	2	1	27	0	229	853	987		
DEMAND	2	1	27	30	203	1027	980		
DEMAND	2	1	28	0	199	1043	1045		
DEMAND	2	1	28	30	218	950	984		
DEMAND	2	1	29	0	197	949	1037		
DEMAND	2	1	29	30	206	910	987		
DEMAND	2	1	30	0	219	1060	1032		
DEMAND	2	1	30	30	184	1060	938		
DEMAND	2	1	31	0	217	1039	968		
DEMAND	2	1	31	30	199	876	1015		
DEMAND	2	1	32	0	214	982	972		
DEMAND	2	1	32	30	188	981	1028		
DEMAND	2	1	33	0	182	1003	998		
DEMAND	2	1	33	30	210	907	1021		
DEMAND	2	1	34	0	199	955	945		
DEMAND	2	1	34	30	188	1047	1024		
DEMAND	2	1	35	0	195	947	961		
DEMAND	2	1	35	30	207	1071	936		
DEMAND	2	1	36	0	182	997	993		
DEMAND	2	1	36	30	220	1031	972		
DEMAND	2	1	37	0	228	954	1016		
DEMAND	2	1	37	30	210	1037	970		
DEMAND	2	1	38	0	233	971	927		
DEMAND	2	1	38	30	220	1098	982		
DEMAND	2	1	39	0	222	1136	974		
DEMAND	2	1	39	30	169	943	973		
DEMAND	2	1	40	0	201	1069	1012		
DEMAND	2	1	40	30	216	1106	1034		
DEMAND	2	1	41	0	209	962	1027		
DEMAND	2	1	41	30	176	1036	1049		
DEMAND	2	1	42	0	175	1040	998		
DEMAND	2	1	42	30	182	962	998		
DEMAND	2	1	43	0	219	905	1083		
DEMAND	2	1	43	30	198	897	1006		
DEMAND	2	1	44	0	223	1149	945		
DEMAND	2	1	44	30	181	1087	1026		
DEMAND	2	1	45	0	207	1111	965		
DEMAND	2	1	45	30	205	972	1013		
DEMAND	2	1	46	0	210	942	993		
DEMAND	2	1	46	30	220	1091	987		
DEMAND	2	1	47	0	210	1057	994		
DEMAND	2	1	47	30	221	1060	1027		
DEMAND	2	1	48	0	218	1115	972		
DEMAND	2	1	48	30	179	1117	954		
DEMAND	2	1	49	0	194	1159	971		
DEMAND	2	1	49	30	211	1152	1120		
DEMAND	2	1	50	0	185	975	1018		
DEMAND	2	1	50	30	180	1063	951		
DEMAND	2	1	51	0	219	1159	985		
DEMAND	2	1	51	30	212	1137	1018		
DEMAND	2	1	52	0	193	1143	959		
DEMAND	2	1	52	30	216	1069	1017		
DEMAND	2	1	53	0	215	1070	980		
DEMAND	2	1	53	30	170	1016	961		
DEMAND	2	1	54	0	173	1085	1014		
DEMAND	2	1	54	30	184	1208	1047		
DEMAND	2	1	55	0	202	1183	1021		
DEMAND	2	1	55	30	185	1169	1008		
DEMAND	2	1	56	0	203	1051	1007		
DEMAND	2	1	56	30	178	1089	1028		
DEMAND	2	1	57	0	208	1199	1001		
DEMAND	2	1	57	30	210	1153	995		
DEMAND	2	1	58	0	181	1035	1041		
DEMAND	2	1	58	30	163	1245	970		
DEMAND	2	1	59	0	172	1130	984		
DEMAND	2	1	59	30	219	1053	998		
DEMAND	2	2	0	0	224	1087	1101		
DEMAND	2	2	0	30	215	1014	1070		
DEMAND	2	2	1	0	157	1112	980		
DEMAND	2	2	1	30	221	1232	998		
DEMAND	2	2	2	0	198	1236	1146		
DEMAND	2	2	2	30	167	1239	977		
DEMAND	2	2	3	0	198	1185	1039		
DEMAND	2	2	3	30	148	1209	1094		
DEMAND	2	2	4	0	169	1228	1008		
DEMAND	2	2	4	30	175	1079	1007		
DEMAND	2	2	5	0	222	1177	1083		
DEMAND	2	2	5	30	215	1246	1097		
DEMAND	2	2	6	0	207	1183	998		
DEMAND	2	2	6	30	166	1123	992		
DEMAND	2	2	7	0	160	1166	1186		
DEMAND	2	2	7	30	168	1297	953		
DEMAND	2	2	8	0	157	1264	1055		
DEMAND	2	2	8	30	177	1143	1083		
DEMAND	2	2	9	0	195	1365	1028		
DEMAND	2	2	9	30	164	1280	936		
DEMAND	2	2	10	0	210	1210	1008		
DEMAND	2	2	10	30	173	1087	1086		
DEMAND	2	2	11	0	190	1142	1027		
DEMAND	2	2	11	30	159	1241	943		
DEMAND	2	2	12	0	165	1331	945		
DEMAND	2	2	12	30	143	1200	1075		
DEMAND	2	2	13	0	205	1268	982		
DEMAND	2	2	13	30	165	1203	979		
DEMAND	2	2	14	0	166	1312	991		
DEMAND	2	2	14	30	212	1219	1054		
DEMAND	2	2	15	0	184	1148	1108		
DEMAND	2	2	15	30	190	1169	1027		
DEMAND	2	2	16	0	205	1295	1175		
DEMAND	2	2	16	30	220	1193	1186		
DEMAND	2	2	17	0	187	1232	1051		
DEMAND	2	2	17	30	141	1354	1007		
DEMAND	2	2	18	0	169	1319	1025		
DEMAND	2	2	18	30	159	1227	1123		
DEMAND	2	2	19	0	192	1254	1209		
DEMAND	2	2	19	30	189	1264	1048		
DEMAND	2	2	20	0	135	1260	1067		
DEMAND	2	2	20	30	179	1260	1024		
DEMAND	2	2	21	0	207	1252	1131		
DEMAND	2	2	21	30	211	1336	1021		
DEMAND	2	2	22	0	145	1428	1189		
DEMAND	2	2	22	30	190	1286	1143		
DEMAND	2	2	23	0	177	1335	1123		
DEMAND	2	2	23	30	183	1341	1078		
DEMAND	2	2	24	0	189	1248	1119		
DEMAND	2	2	24	30	155	1256	1036		
DEMAND	2	2	25	0	204	1275	1122		
DEMAND	2	2	25	30	151	1398	1222		
DEMAND	2	2	26	0	212	1210	1041		
DEMAND	2	2	26	30	161	1288	1140		
DEMAND	2	2	27	0	158	1298	1127		
DEMAND	2	2	27	30	172	1375	1118		
DEMAND	2	2	28	0	169	1419	1193		
DEMAND	2	2	28	30	159	1325	1017		
DEMAND	2	2	29	0	180	1332	977		
DEMAND	2	2	29	30	214	1450	1182		
DEMAND	2	2	30	0	214	1264	1094		
DEMAND	2	2	30	30	164	1377	1030		
DEMAND	2	2	31	0	200	1402	1087		
DEMAND	2	2	31	30	175	1266	1134		
DEMAND	2	2	32	0	202	1408	1078		
DEMAND	2	2	32	30	132	1220	1219		
DEMAND	2	2	33	0	212	1465	1187		
DEMAND	2	2	33	30	199	1414	1078		
DEMAND	2	2	34	0	184	1310	1054		
DEMAND	2	2	34	30	168	1317	1200		
DEMAND	2	2	35	0	217	1227	1156		
DEMAND	2	2	35	30	183	1388	1243		
DEMAND	2	2	36	0	210	1461	1224		
DEMAND	2	2	36	30	127	1450	1134		
DEMAND	2	2	37	0	231	1244	1121		
DEMAND	2	2	37	30	229	1349	1026		
DEMAND	2	2	38	0	196	1405	1067		
DEMAND	2	2	38	30	217	1458	1247		
DEMAND	2	2	39	0	174	1474	1122		
DEMAND	2	2	39	30	214	1422	1101		
DEMAND	2	2	40	0	208	1372	1139		
DEMAND	2	2	40	30	148	1372	1201		
DEMAND	2	2	41	0	141	1422	1175		
DEMAND	2	2	41	30	196	1378	1032		
DEMAND	2	2	42	0	179	1397	1142		
DEMAND	2	2	42	30	189	1308	1072		
DEMAND	2	2	43	0	132	1480	1268		
DEMAND	2	2	43	30	157	1411	1262		
DEMAND	2	2	44	0	140	1506	1054		
DEMAND	2	2	44	30	158	1409	1100		
DEMAND	2	2	45	0	180	1448	1102		
DEMAND	2	2	45	30	155	1403	1079		
DEMAND	2	2	46	0	224	1462	1159		
DEMAND	2	2	46	30	178	1513	1059		
DEMAND	2	2	47	0	207	1342	1053		
DEMAND	2	2	47	30	138	1432	1254		
DEMAND	2	2	48	0	200	1517	1156		
DEMAND	2	2	48	30	157	1459	1292		
DEMAND	2	2	49	0	159	1494	1204		
DEMAND	2	2	49	30	132	1417	1216		
DEMAND	2	2	50	0	189	1415	1240		
DEMAND	2	2	50	30	168	1479	1276		
DEMAND	2	2	51	0	162	1444	1031		
DEMAND	2	2	51	30	210	1397	1081		
DEMAND	2	2	52	0	203	1323	1133		
DEMAND	2	2	52	30	185	1379	1299		
DEMAND	2	2	53	0	203	1538	1101		
DEMAND	2	2	53	30	148	1426	1245		
DEMAND	2	2	54	0	147	1366	1174		
DEMAND	2	2	54	30	226	1487	1183		
DEMAND	2	2	55	0	156	1401	1101		
DEMAND	2	2	55	30	176	1481	1275		
DEMAND	2	2	56	0	198	1535	1216		
DEMAND	2	2	56	30	147	1460	1090		
DEMAND	2	2	57	0	221	1510	1213		
DEMAND	2	2	57	30	192	1401	1187		
DEMAND	2	2	58	0	186	1505	1099		
DEMAND	2	2	58	30	119	1556	1179		
DEMAND	2	2	59	0	135	1465	1247		
DEMAND	2	2	59	30	188	1481	1296		
DEMAND	2	3	0	0	182	1426	1322		
DEMAND	2	3	0	30	150	1402	1208		
DEMAND	2	3	1	0	240	1466	1260		
DEMAND	2	3	1	30	137	1496	1330		
DEMAND	2	3	2	0	167	1511	1125		
DEMAND	2	3	2	30	236	1506	1219		
DEMAND	2	3	3	0	199	1400	1138		
DEMAND	2	3	3	30	154	1448	1197		
DEMAND	2	3	4	0	130	1458	1233		
DEMAND	2	3	4	30	225	1420	1083		
DEMAND	2	3	5	0	232	1525	1231		
DEMAND	2	3	5	30	230	1543	1156		
DEMAND	2	3	6	0	120	1564	1184		
DEMAND	2	3	6	30	203	1490	1174		
DEMAND	2	3	7	0	205	1510	1130		
DEMAND	2	3	7	30	124	1509	1211		
DEMAND	2	3	8	0	151	1495	1277		
DEMAND	2	3	8	30	130	1581	1168		
DEMAND	2	3	9	0	231	1470	1232		
DEMAND	2	3	9	30	161	1541	1300		
DEMAND	2	3	10	0	218	1482	1327		
DEMAND	2	3	10	30	211	1508	1323		
DEMAND	2	3	11	0	197	1554	1299		
DEMAND	2	3	11	30	166	1525	1200		
DEMAND	2	3	12	0	161	1546	1165		
DEMAND	2	3	12	30	124	1572	1325		
DEMAND	2	3	13	0	169	1567	1148		
DEMAND	2	3	13	30	144	1505	1305		
DEMAND	2	3	14	0	127	1521	1185		
DEMAND	2	3	14	30	150	1534	1194		
DEMAND	2	3	15	0	228	1505	1178		
DEMAND	2	3	15	30	176	1531	1329		
DEMAND	2	3	16	0	160	1569	1291		
DEMAND	2	3	16	30	236	1579	1333		
DEMAND	2	3	17	0	213	1571	1364		
DEMAND	2	3	17	30	154	1586	1247		
DEMAND	2	3	18	0	133	1524	1226		
DEMAND	2	3	18	30	134	1538	1194		
DEMAND	2	3	19	0	167	1522	1322		
DEMAND	2	3	19	30	213	1505	1175		
DEMAND	2	3	20	0	166	1550	1323		
DEMAND	2	3	20	30	173	1540	1144		
DEMAND	2	3	21	0	171	1602	1395		
DEMAND	2	3	21	30	172	1556	1410		
DEMAND	2	3	22	0	194	1606	1289		
DEMAND	2	3	22	30	191	1603	1264		
DEMAND	2	3	23	0	167	1608	1103		
DEMAND	2	3	23	30	165	1625	1299		
DEMAND	2	3	24	0	151	1575	1294		
DEMAND	2	3	24	30	218	1581	1401		
DEMAND	2	3	25	0	179	1555	1261		
DEMAND	2	3	25	30	165	1522	1144		
DEMAND	2	3	26	0	164	1564	1172		
DEMAND	2	3	26	30	181	1623	1200		
DEMAND	2	3	27	0	167	1567	1278		
DEMAND	2	3	27	30	247	1554	1254		
DEMAND	2	3	28	0	131	1511	1392		
DEMAND	2	3	28	30	154	1553	1389		
DEMAND	2	3	29	0	248	1492	1424		
DEMAND	2	3	29	30	172	1567	1253		
DEMAND	2	3	30	0	194	1546	1275		
DEMAND	2	3	30	30	166	1565	1303		
DEMAND	2	3	31	0	153	1559	1410		
DEMAND	2	3	31	30	199	1597	1349		
DEMAND	2	3	32	0	151	1530	1367		
DEMAND	2	3	32	30	161	1602	1243		
DEMAND	2	3	33	0	204	1601	1348		
DEMAND	2	3	33	30	207	1581	1416		
DEMAND	2	3	34	0	222	1615	1426		
DEMAND	2	3	34	30	157	1620	1353		
DEMAND	2	3	35	0	244	1549	1235		
DEMAND	2	3	35	30	170	1584	1320		
DEMAND	2	3	36	0	184	1538	1378		
DEMAND	2	3	36	30	113	1580	1291		
DEMAND	2	3	37	0	185	1617	1192		
DEMAND	2	3	37	30	211	1641	1353		
DEMAND	2	3	38	0	240	1595	1389		
DEMAND	2	3	38	30	174	1576	1265		
DEMAND	2	3	39	0	241	1609	1386		
DEMAND	2	3	39	30	165	1579	1221		
DEMAND	2	3	40	0	173	1582	1300		
DEMAND	2	3	40	30	171	1584	1275		
DEMAND	2	3	41	0	245	1641	1205		
DEMAND	2	3	41	30	220	1617	1218		
DEMAND	2	3	42	0	125	1605	1311		
DEMAND	2	3	42	30	228	1610	1209		
DEMAND	2	3	43	0	212	1626	1343		
DEMAND	2	3	43	30	222	1567	1227		
DEMAND	2	3	44	0	139	1596	1453		
DEMAND	2	3	44	30	218	1609	1214		
DEMAND	2	3	45	0	255	1574	1384		
DEMAND	2	3	45	30	127	1595	1465		
DEMAND	2	3	46	0	201	1601	1273		
DEMAND	2	3	46	30	211	1605	1294		
DEMAND	2	3	47	0	161	1557	1419		
DEMAND	2	3	47	30	201	1626	1249		
DEMAND	2	3	48	0	166	1631	1275		
DEMAND	2	3	48	30	240	1604	1368		
DEMAND	2	3	49	0	175	1560	1336		
DEMAND	2	3	49	30	198	1615	1382		
DEMAND	2	3	50	0	212	1603	1328		
DEMAND	2	3	50	30	249	1616	1307		
DEMAND	2	3	51	0	224	1584	1257		
DEMAND	2	3	51	30	243	1548	1224		
DEMAND	2	3	52	0	192	1651	1364		
DEMAND	2	3	52	30	237	1608	1343		
DEMAND	2	3	53	0	204	1575	1245		
DEMAND	2	3	53	30	152	1639	1303		
DEMAND	2	3	54	0	235	1622	1247		
DEMAND	2	3	54	30	224	1619	1330		
DEMAND	2	3	55	0	195	1544	1476		
DEMAND	2	3	55	30	176	1575	1384		
DEMAND	2	3	56	0	184	1607	1470		
DEMAND	2	3	56	30	217	1617	1308		
DEMAND	2	3	57	0	181	1632	1409		
DEMAND	2	3	57	30	247	1604	1303		
DEMAND	2	3	58	0	167	1623	1373		
DEMAND	2	3	58	30	174	1581	1247		
DEMAND	2	3	59	0	147	1634	1275		
DEMAND	2	3	59	30	151	1591	1356		
DEMAND	2	4	0	0	237	1627	1396		
DEMAND	2	4	0	30	268	1657	1390		
DEMAND	2	4	1	0	255	1601	1391		
DEMAND	2	4	1	30	269	1640	1387		
DEMAND	2	4	2	0	207	1570	1346		
DEMAND	2	4	2	30	246	1586	1417		
DEMAND	2	4	3	0	192	1651	1320		
DEMAND	2	4	3	30	163	1600	1401		
DEMAND	2	4	4	0	224	1588	1317		
DEMAND	2	4	4	30	275	1564	1361		
DEMAND	2	4	5	0	232	1585	1301		
DEMAND	2	4	5	30	196	1635	1414		
DEMAND	2	4	6	0	260	1585	1446		
DEMAND	2	4	6	30	239	1640	1300		
DEMAND	2	4	7	0	255	1570	1463		
DEMAND	2	4	7	30	245	1661	1419		
DEMAND	2	4	8	0	188	1642	1365		
DEMAND	2	4	8	30	216	1645	1417		
DEMAND	2	4	9	0	248	1618	1407		
DEMAND	2	4	9	30	206	1632	1391		
DEMAND	2	4	10	0	202	1643	1527		
DEMAND	2	4	10	30	228	1586	1425		
DEMAND	2	4	11	0	213	1562	1455		
DEMAND	2	4	11	30	293	1641	1376		
DEMAND	2	4	12	0	242	1601	1335		
DEMAND	2	4	12	30	213	1611	1340		
DEMAND	2	4	13	0	199	1585	1398		
DEMAND	2	4	13	30	219	1578	1360		
DEMAND	2	4	14	0	188	1631	1260		
DEMAND	2	4	14	30	260	1672	1460		
DEMAND	2	4	15	0	273	1572	1405		
DEMAND	2	4	15	30	267	1585	1346		
DEMAND	2	4	16	0	237	1576	1360		
DEMAND	2	4	16	30	232	1600	1346		
DEMAND	2	4	17	0	232	1653	1445		
DEMAND	2	4	17	30	225	1655	1398		
DEMAND	2	4	18	0	202	1530	1341		
DEMAND	2	4	18	30	295	1591	1502		
DEMAND	2	4	19	0	253	1646	1357		
DEMAND	2	4	19	30	258	1610	1491		
DEMAND	2	4	20	0	260	1595	1399		
DEMAND	2	4	20	30	185	1571	1525		
DEMAND	2	4	21	0	266	1599	1352		
DEMAND	2	4	21	30	239	1590	1452		
DEMAND	2	4	22	0	330	1609	1406		
DEMAND	2	4	22	30	289	1557	1445		
DEMAND	2	4	23	0	294	1613	1384		
DEMAND	2	4	23	30	285	1626	1426		
DEMAND	2	4	24	0	271	1630	1290		
DEMAND	2	4	24	30	294	1594	1402		
DEMAND	2	4	25	0	234	1621	1469		
DEMAND	2	4	25	30	283	1605	1440		
DEMAND	2	4	26	0	281	1614	1332		
DEMAND	2	4	26	30	267	1553	1417		
DEMAND	2	4	27	0	336	1639	1373		
DEMAND	2	4	27	30	211	1515	1486		
DEMAND	2	4	28	0	295	1611	1453		
DEMAND	2	4	28	30	302	1592	1454		
DEMAND	2	4	29	0	323	1664	1342		
DEMAND	2	4	29	30	343	1568	1458		
DEMAND	2	4	30	0	314	1603	1367		
DEMAND	2	4	30	30	324	1623	1526		
DEMAND	2	4	31	0	345	1505	1452		
DEMAND	2	4	31	30	273	1583	1378		
DEMAND	2	4	32	0	253	1528	1486		
DEMAND	2	4	32	30	239	1587	1428		
DEMAND	2	4	33	0	244	1631	1467		
DEMAND	2	4	33	30	249	1630	1323		
DEMAND	2	4	34	0	297	1552	1501		
DEMAND	2	4	34	30	337	1592	1444		
DEMAND	2	4	35	0	278	1485	1403		
DEMAND	2	4	35	30	349	1611	1431		
DEMAND	2	4	36	0	314	1640	1494		
DEMAND	2	4	36	30	357	1524	1483		
DEMAND	2	4	37	0	393	1570	1372		
DEMAND	2	4	37	30	356	1586	1405		
DEMAND	2	4	38	0	389	1479	1357		
DEMAND	2	4	38	30	288	1545	1520		
DEMAND	2	4	39	0	362	1616	1449		
DEMAND	2	4	39	30	331	1625	1478		
DEMAND	2	4	40	0	344	1552	1359		
DEMAND	2	4	40	30	354	1582	1437		
DEMAND	2	4	41	0	350	1525	1489		
DEMAND	2	4	41	30	385	1640	1472		
DEMAND	2	4	42	0	392	1539	1457		
DEMAND	2	4	42	30	303	1632	1514		
DEMAND	2	4	43	0	339	1493	1393		
DEMAND	2	4	43	30	344	1494	1338		
DEMAND	2	4	44	0	313	1536	1473		
DEMAND	2	4	44	30	384	1629	1374		
DEMAND	2	4	45	0	365	1524	1469		
DEMAND	2	4	45	30	384	1587	1499		
DEMAND	2	4	46	0	345	1624	1340		
DEMAND	2	4	46	30	426	1607	1452		
DEMAND	2	4	47	0	353	1641	1460		
DEMAND	2	4	47	30	435	1628	1354		
DEMAND	2	4	48	0	431	1575	1412		
DEMAND	2	4	48	30	387	1653	1402		
DEMAND	2	4	49	0	404	1481	1462		
DEMAND	2	4	49	30	447	1572	1390		
DEMAND	2	4	50	0	409	1477	1464		
DEMAND	2	4	50	30	392	1563	1467		
DEMAND	2	4	51	0	459	1601	1374		
DEMAND	2	4	51	30	496	1506	1414		
DEMAND	2	4	52	0	498	1606	1439		
DEMAND	2	4	52	30	420	1604	1433		
DEMAND	2	4	53	0	409	1622	1436		
DEMAND	2	4	53	30	405	1446	1428		
DEMAND	2	4	54	0	496	1559	1434		
DEMAND	2	4	54	30	407	1534	1405		
DEMAND	2	4	55	0	550	1551	1396		
DEMAND	2	4	55	30	460	1558	1362		
DEMAND	2	4	56	0	613	1567	1430		
DEMAND	2	4	56	30	556	1452	1427		
DEMAND	2	4	57	0	438	1465	1492		
DEMAND	2	4	57	30	544	1600	1396		
DEMAND	2	4	58	0	556	1449	1389		
DEMAND	2	4	58	30	578	1457	1409		
DEMAND	2	4	59	0	620	1477	1439		
DEMAND	2	4	59	30	523	1554	1458		
DEMAND	2	5	0	0	532	1505	1411		
DEMAND	2	5	0	30	536	1587	1440		
DEMAND	2	5	1	0	508	1436	1406		
DEMAND	2	5	1	30	705	1390	1437		
DEMAND	2	5	2	0	543	1491	1501		
DEMAND	2	5	2	30	595	1514	1424		
DEMAND	2	5	3	0	624	1538	1425		
DEMAND	2	5	3	30	685	1496	1419		
DEMAND	2	5	4	0	586	1501	1429		
DEMAND	2	5	4	30	715	1459	1395		
DEMAND	2	5	5	0	542	1569	1418		
DEMAND	2	5	5	30	565	1571	1389		
DEMAND	2	5	6	0	607	1526	1465		
DEMAND	2	5	6	30	629	1394	1479		
DEMAND	2	5	7	0	619	1584	1391		
DEMAND	2	5	7	30	711	1566	1422		
DEMAND	2	5	8	0	505	1514	1484		
DEMAND	2	5	8	30	581	1454	1379		
DEMAND	2	5	9	0	591	1468	1395		
DEMAND	2	5	9	30	557	1520	1399		
DEMAND	2	5	10	0	811	1598	1435		
DEMAND	2	5	10	30	556	1527	1393		
DEMAND	2	5	11	0	594	1388	1459		
DEMAND	2	5	11	30	654	1395	1411		
DEMAND	2	5	12	0	794	1529	1393		
DEMAND	2	5	12	30	668	1602	1432		
DEMAND	2	5	13	0	546	1496	1431		
DEMAND	2	5	13	30	514	1368	1373		
DEMAND	2	5	14	0	676	1425	1392		
DEMAND	2	5	14	30	580	1413	1396		
DEMAND	2	5	15	0	810	1457	1371		
DEMAND	2	5	15	30	666	1492	1411		
DEMAND	2	5	16	0	752	1504	1372		
DEMAND	2	5	16	30	687	1521	1447		
DEMAND	2	5	17	0	711	1391	1335		
DEMAND	2	5	17	30	831	1427	1356		
DEMAND	2	5	18	0	705	1430	1357		
DEMAND	2	5	18	30	639	1456	1363		
DEMAND	2	5	19	0	730	1529	1403		
DEMAND	2	5	19	30	677	1407	1386		
DEMAND	2	5	20	0	666	1484	1388		
DEMAND	2	5	20	30	703	1394	1424		
DEMAND	2	5	21	0	734	1504	1424		
DEMAND	2	5	21	30	836	1362	1434		
DEMAND	2	5	22	0	745	1419	1397		
DEMAND	2	5	22	30	650	1379	1436		
DEMAND	2	5	23	0	725	1392	1393		
DEMAND	2	5	23	30	692	1342	1398		
DEMAND	2	5	24	0	761	1339	1353		
DEMAND	2	5	24	30	633	1494	1330		
DEMAND	2	5	25	0	878	1489	1409		
DEMAND	2	5	25	30	824	1447	1352		
DEMAND	2	5	26	0	646	1359	1309		
DEMAND	2	5	26	30	744	1367	1388		
DEMAND	2	5	27	0	647	1517	1401		
DEMAND	2	5	27	30	904	1463	1337		
DEMAND	2	5	28	0	775	1397	1394		
DEMAND	2	5	28	30	782	1327	1358		
DEMAND	2	5	29	0	702	1311	1374		
DEMAND	2	5	29	30	748	1412	1365		
DEMAND	2	5	30	0	721	1476	1329		
DEMAND	2	5	30	30	951	1343	1364		
DEMAND	2	5	31	0	830	1502	1373		
DEMAND	2	5	31	30	832	1471	1329		
DEMAND	2	5	32	0	701	1475	1337		
DEMAND	2	5	32	30	880	1496	1376		
DEMAND	2	5	33	0	972	1504	1337		
DEMAND	2	5	33	30	951	1255	1317		
DEMAND	2	5	34	0	921	1278	1349		
DEMAND	2	5	34	30	767	1427	1293		
DEMAND	2	5	35	0	743	1301	1344		
DEMAND	2	5	35	30	716	1311	1352		
DEMAND	2	5	36	0	843	1315	1258		
DEMAND	2	5	36	30	856	1323	1286		
DEMAND	2	5	37	0	886	1371	1271		
DEMAND	2	5	37	30	762	1421	1335		
DEMAND	2	5	38	0	846	1410	1372		
DEMAND	2	5	38	30	862	1321	1315		
DEMAND	2	5	39	0	823	1421	1321		
DEMAND	2	5	39	30	700	1453	1409		
DEMAND	2	5	40	0	986	1394	1334		
DEMAND	2	5	40	30	882	1447	1390		
DEMAND	2	5	41	0	853	1508	1349		
DEMAND	2	5	41	30	964	1402	1370		
DEMAND	2	5	42	0	986	1331	1256		
DEMAND	2	5	42	30	853	1352	1222		
DEMAND	2	5	43	0	802	1309	1356		
DEMAND	2	5	43	30	791	1350	1323		
DEMAND	2	5	44	0	972	1334	1226		
DEMAND	2	5	44	30	877	1276	1280		
DEMAND	2	5	45	0	1011	1326	1294		
DEMAND	2	5	45	30	1091	1284	1297		
DEMAND	2	5	46	0	1007	1276	1317		
DEMAND	2	5	46	30	744	1239	1310		
DEMAND	2	5	47	0	914	1408	1272		
DEMAND	2	5	47	30	825	1259	1293		
DEMAND	2	5	48	0	877	1244	1334		
DEMAND	2	5	48	30	845	1354	1193		
DEMAND	2	5	49	0	1027	1251	1257		
DEMAND	2	5	49	30	988	1372	1324		
DEMAND	2	5	50	0	996	1426	1290		
DEMAND	2	5	50	30	930	1288	1342		
